time,energy,error
7.0510345,831.75586,8.606911E-5
7.1010547,822.66895,6.592274E-5
7.151075,816.48926,6.198883E-5
7.201095,814.1858,5.0663948E-5
7.2511153,799.6571,3.9577484E-5
7.3011355,789.22705,9.191036E-5
7.3511558,780.70044,1.06334686E-4
7.401176,773.5697,6.318092E-5
7.451196,769.90015,6.7174435E-5
7.5012164,765.99817,6.401539E-5
7.5512366,762.7189,8.2075596E-5
7.601257,759.00146,1.3244152E-4
7.651277,756.96466,5.543232E-5
7.7012973,754.88184,2.783537E-5
7.7513175,754.1874,2.6345253E-5
7.8013377,752.4156,1.8894672E-5
7.851358,750.31177,1.6629696E-5
7.901378,747.79816,2.104044E-5
7.9513984,745.829,2.0444393E-5
8.001417,744.2808,1.8537045E-5
8.05139,743.1496,1.680851E-5
8.101362,741.2718,1.6093254E-5
8.151335,740.07916,1.5318394E-5
8.201307,739.248,1.4305115E-5
8.25128,738.7003,1.1920929E-5
8.301252,738.1514,1.4781952E-5
8.351225,737.74133,1.4424324E-5
8.401197,738.6594,1.1980534E-5
8.45117,740.12006,1.3947487E-5
8.5011425,741.6061,1.1146069E-5
8.551115,743.45013,1.001358E-5
8.601088,745.6206,1.2695789E-5
8.65106,746.7694,1.579523E-5
8.701033,749.1188,1.31726265E-5
8.751005,752.4186,1.6629696E-5
8.800978,752.29486,1.8656254E-5
8.85095,753.1,2.193451E-5
8.900923,754.37964,2.1755695E-5
8.950895,762.86346,1.9609928E-5
9.000868,770.3083,2.348423E-5
9.05084,776.95575,5.2452087E-5
9.100813,783.88007,7.9512596E-5
9.150785,792.50287,1.3059378E-4
9.200758,799.1229,7.4863434E-5
9.2507305,805.1618,4.6253204E-5
9.300703,807.1647,1.4799833E-4
9.350676,811.6267,5.3346157E-5
9.400648,813.2079,5.710125E-5
9.450621,811.4731,8.678436E-5
9.500593,804.75476,1.6623735E-4
9.550566,792.1843,6.9856644E-5
9.600538,783.9197,5.51939E-5
9.650511,776.9938,3.540516E-5
9.700483,770.6441,4.2140484E-5
9.750456,763.20575,6.9499016E-5
9.800428,753.6544,1.4907122E-4
9.850401,731.43616,1.07347965E-4
9.900373,728.5033,3.33786E-5
9.950346,726.11414,4.428625E-5
10.000319,723.05646,3.8683414E-5
10.050291,716.4308,2.503395E-5
10.100264,714.66113,2.1994114E-5
10.150236,711.1057,3.707409E-5
10.200209,698.7645,2.1332502E-4
10.250181,674.21814,4.605651E-4
10.300154,672.2512,5.8710575E-5
10.350126,676.5991,1.9431114E-5
10.400099,678.57404,1.7762184E-5
10.450071,683.2606,1.9550323E-5
10.500044,685.4756,2.425909E-5
10.550016,687.04626,5.942583E-5
10.599989,681.5311,5.8233738E-5
10.649961,679.30066,5.4478645E-5
10.699934,677.1134,4.976988E-5
10.749907,672.04016,6.121397E-5
10.799879,664.99524,1.8107891E-4
10.849852,653.05133,5.6505203E-5
10.899824,646.42944,3.4809113E-5
10.949797,640.44727,1.116395E-4
10.999769,631.70276,5.64456E-5
11.049742,620.0022,2.7000904E-5
11.099714,612.5871,1.3530254E-5
11.149687,604.7483,1.0728836E-5
11.199659,599.72766,2.2172928E-5
11.249632,591.0431,2.193451E-5
11.299604,586.33545,1.8119812E-5
11.349577,582.0942,8.517504E-5
11.3995495,574.9465,3.8564205E-5
11.449522,570.98846,1.347065E-5
11.499495,570.8082,2.104044E-5
11.549467,568.7713,4.440546E-5
11.59944,566.7978,1.3315678E-4
11.649412,560.779,2.7179718E-5
11.699385,557.28406,6.914139E-6
11.749357,555.7227,6.1392784E-6
11.79933,554.08875,6.020069E-6
11.849302,552.7226,6.377697E-6
11.899275,551.72424,6.7949295E-6
11.949247,550.4363,8.6426735E-6
11.99922,550.8539,8.106232E-6
12.049192,552.669,7.1525574E-6
12.099165,554.7549,7.5101852E-6
12.1491375,556.96454,1.0251999E-5
12.19911,559.3274,1.1026859E-5
12.249083,561.16785,8.165836E-6
12.299055,565.4326,8.821487E-6
12.349028,569.32837,7.987022E-6
12.399,573.401,8.940697E-6
12.448973,578.34515,1.1265278E-5
12.498945,582.53705,1.1563301E-5
12.548918,590.0458,1.2755394E-5
12.59889,596.86383,2.2351742E-5
12.648863,602.5063,9.083748E-5
12.698835,606.1124,4.4465065E-5
12.748808,610.1015,2.7179718E-5
12.79878,617.06714,2.7418137E-5
12.848753,623.5016,1.8775463E-5
12.8987255,630.7608,1.4305115E-5
12.948698,638.40454,1.7285347E-5
12.998671,644.8254,1.4901161E-5
13.048643,652.24805,4.61936E-5
13.098616,658.01587,3.0696392E-5
13.148588,661.16034,2.43783E-4
13.198561,644.9959,2.5212765E-5
13.248533,630.23065,1.859665E-5
13.298506,614.83997,4.5359135E-5
13.348478,599.10394,5.2690506E-5
13.398451,595.2687,3.3140182E-5
13.448423,588.2261,4.5239925E-5
13.498396,570.1527,2.911687E-4
13.548368,555.7833,8.9764595E-5
13.598341,550.37244,3.951788E-5
13.6483135,540.3845,5.5849552E-5
13.698286,529.15784,8.1539154E-5
13.748259,520.2717,7.5519085E-5
13.798231,504.3717,1.2493134E-4
13.848204,492.83386,7.778406E-5
13.898176,490.89124,1.0514259E-4
13.948149,493.0791,4.0709972E-5
13.998121,497.24695,1.5616417E-5
14.048094,500.92426,2.4437904E-5
14.098066,505.7202,8.881092E-5
14.148039,510.2353,2.9921532E-5
14.198011,510.09167,3.6239624E-5
14.247984,511.2732,2.5570393E-5
14.297956,512.33844,1.8656254E-5
14.347929,508.56158,2.1576881E-5
14.397902,508.0967,2.0802021E-5
14.447874,506.41498,2.2530556E-5
14.497847,503.51486,6.3717365E-5
14.547819,496.2415,1.3822317E-4
14.597792,492.07312,3.7133694E-5
14.647764,485.98752,1.2946129E-4
14.697737,468.64648,7.498264E-5
14.747709,461.52316,2.5391579E-5
14.797682,454.0964,1.513958E-5
14.847654,448.35144,1.4483929E-5
14.897627,440.70615,3.325939E-5
14.947599,433.4108,7.5280666E-5
14.997572,428.78116,2.7358532E-5
15.0475445,424.4181,4.386902E-5
15.097517,419.3838,3.4689903E-5
15.14749,414.51965,2.4437904E-5
15.197462,408.76764,3.927946E-5
15.247435,403.54224,2.8550625E-5
15.297407,399.58783,1.2397766E-5
15.34738,395.59445,1.0430813E-5
15.397352,392.3627,7.5101852E-6
15.447325,390.798,1.0728836E-5
15.497297,388.38962,1.0848045E-5
15.54727,386.20813,1.1980534E-5
15.597242,384.75787,1.1026859E-5
15.647215,383.70435,1.2397766E-5
15.697187,384.73422,1.180172E-5
15.74716,387.76947,1.2278557E-5
15.7971325,388.6452,1.5854836E-5
15.847105,388.30573,1.680851E-5
15.897078,388.1823,4.941225E-5
15.94705,390.8783,2.1100044E-5
15.997023,395.1186,2.503395E-5
16.046995,396.60608,4.3153763E-5
16.096968,396.27185,3.3974648E-5
16.14694,393.10352,2.759695E-5
16.196913,398.85214,1.8537045E-5
16.246885,405.95673,1.9431114E-5
16.296858,412.2976,2.1159649E-5
16.34683,418.47107,1.8954277E-5
16.396803,424.0029,1.1980534E-5
16.446775,427.93484,1.0609627E-5
16.496748,428.2966,1.3053417E-5
16.54672,428.50677,2.5689602E-5
16.596693,426.25922,5.2809715E-5
16.646666,422.6262,1.3631582E-4
16.696638,418.71252,9.8228455E-5
16.74661,412.39886,5.4895878E-5
16.796583,402.70288,2.59161E-4
16.846556,390.08173,4.1246414E-5
16.896528,375.13727,2.926588E-5
16.9465,366.91644,2.092123E-5
16.996473,365.79535,1.2516975E-5
17.046446,362.26135,3.7372112E-5
17.096418,358.53516,3.772974E-5
17.14639,353.44556,2.7120113E-5
17.196363,348.01,3.5226345E-5
17.246336,342.16992,5.9366226E-5
17.296309,336.09753,1.026392E-4
17.346281,332.24115,5.3346157E-5
17.396254,325.73682,7.665157E-5
17.446226,319.21564,8.869171E-5
17.496199,315.40704,6.592274E-5
17.546171,301.52405,1.7100573E-4
17.596144,297.7909,5.507469E-5
17.646116,298.46625,1.2177229E-4
17.696089,300.33832,3.0457973E-5
17.746061,305.54303,2.1100044E-5
17.796034,309.6053,1.7523766E-5
17.846006,310.91718,1.333952E-4
17.895979,308.5952,4.452467E-5
17.945951,310.43878,2.6106834E-5
17.995924,310.57776,3.415346E-5
18.045897,309.37347,6.5505505E-5
18.09587,307.0689,4.208088E-5
18.145842,305.86807,5.376339E-5
18.195814,303.242,6.467104E-5
18.245787,301.45374,2.4199486E-5
18.29576,300.18906,2.7477741E-5
18.345732,295.192,1.0341406E-4
18.395704,290.07056,3.5583973E-5
18.445677,283.14117,3.9696693E-5
18.49565,277.93546,3.2782555E-5
18.545622,273.48938,3.618002E-5
18.595594,268.3958,3.7133694E-5
18.645567,264.15582,1.5497208E-5
18.69554,259.74152,1.001358E-5
18.745512,256.50952,7.5101852E-6
18.795485,253.53238,7.5101852E-6
18.845457,249.54562,8.881092E-6
18.89543,245.94528,7.6293945E-6
18.945402,243.49149,5.841255E-6
18.995375,240.72446,8.225441E-6
19.045347,238.57861,2.3245811E-5
19.09532,237.68913,2.18153E-5
19.145292,237.84177,1.7106533E-5
19.195265,236.09299,6.3955784E-5
19.245237,236.18506,3.4093857E-5
19.29521,235.65031,7.05719E-5
19.345182,231.89479,1.8048286E-4
19.395155,230.40468,6.508827E-5
19.445127,229.84079,1.6331673E-5
19.4951,233.23625,1.1622906E-5
19.545073,237.26076,1.0788441E-5
19.595045,239.40985,1.2755394E-5
19.645018,242.6727,1.5437603E-5
19.69499,246.07034,1.2099743E-5
19.744963,250.26083,1.13248825E-5
19.794935,255.44464,1.8537045E-5
19.844908,261.25717,6.0379505E-5
19.89488,264.53802,1.4603138E-5
19.944853,268.3445,1.090765E-5
19.994825,271.91022,2.771616E-5
20.044798,276.2204,6.335974E-5
20.09477,283.7129,2.2232533E-5
20.144743,288.37778,2.0384789E-5
20.194715,294.29697,2.0384789E-5
20.244688,298.538,1.21712685E-4
20.29466,302.51678,4.7385693E-5
20.344633,299.99762,4.7445297E-5
20.394606,294.08844,5.6564808E-5
20.444578,289.83765,9.047985E-5
20.49455,281.2296,6.300211E-5
20.544523,276.0548,1.5079975E-5
20.594496,272.3855,1.6868114E-5
20.644468,268.8346,2.002716E-5
20.69444,269.03925,3.784895E-5
20.744413,265.1996,3.0994415E-5
20.794386,261.31702,2.2292137E-5
20.844358,255.48053,8.696318E-5
20.894331,243.37744,3.322959E-4
20.944304,231.34204,1.1956692E-4
20.994276,223.0636,1.1599064E-4
21.044249,221.78864,7.927418E-5
21.094221,221.30011,2.465248E-4
21.144194,223.6872,2.503395E-5
21.194166,227.81146,1.4960766E-5
21.244139,226.50214,1.1861324E-5
21.294111,225.70142,1.8835068E-5
21.344084,232.51971,2.5987625E-5
21.394056,239.18054,2.5510788E-5
21.444029,246.12054,4.029274E-5
21.494001,253.35205,1.5574694E-4
21.543974,255.4898,1.2111664E-4
21.593946,258.93054,2.7537346E-5
21.643919,260.54156,3.015995E-5
21.693892,261.53177,3.749132E-5
21.743864,260.42047,5.453825E-5
21.793837,254.39551,4.6372414E-5
21.84381,251.21188,5.2452087E-5
21.893782,249.52579,2.1159649E-5
21.943754,246.56885,2.0742416E-5
21.993727,243.58032,1.398921E-4
22.0437,237.63348,6.234646E-5
22.093672,232.36044,2.7000904E-5
22.143644,228.62857,2.3543835E-5
22.193617,222.83698,1.8715858E-5
22.24359,219.52528,1.835823E-5
22.293562,215.22137,2.5510788E-5
22.343534,210.60065,1.8417835E-5
22.393507,208.64043,2.2411346E-5
22.44348,208.76295,2.2113323E-5
22.493452,207.13382,2.861023E-5
22.543425,204.7501,2.7239323E-5
22.593397,203.96219,5.763769E-5
22.64337,203.86523,4.297495E-5
22.693342,202.61957,6.377697E-5
22.743315,201.25235,4.5657158E-5
22.793287,200.55255,2.6524067E-5
22.84326,201.05899,4.6133995E-5
22.893232,202.87753,2.4557114E-5
22.943205,203.6256,1.5079975E-5
22.993177,204.18237,1.7344952E-5
23.04315,204.44914,1.66893E-5
23.093122,206.60455,2.604723E-5
23.143095,208.84528,2.6524067E-5
23.193068,210.30438,2.0623207E-5
23.24304,213.44373,2.104044E-5
23.293013,216.01086,4.8935413E-5
23.342985,215.30367,3.427267E-5
23.392958,216.84258,2.348423E-5
23.44293,219.52475,5.0485134E-5
23.492903,223.85461,2.8014183E-5
23.542875,229.19989,1.8298626E-5
23.592848,233.3787,4.172325E-5
23.64282,233.0564,7.4744225E-5
23.692793,231.725,7.593632E-5
23.742765,232.36725,1.2099743E-4
23.792738,227.08972,8.058548E-5
23.84271,225.62323,5.030632E-5
23.892683,225.76196,3.8981438E-5
23.942656,223.2616,4.36306E-5
23.992628,222.84595,6.121397E-5
24.0426,221.37445,5.042553E-5
24.092573,219.54242,3.7431717E-5
24.142546,218.03528,2.0444393E-5
24.192518,216.39313,1.8298626E-5
24.24249,213.57043,2.3126602E-5
24.292463,210.26953,6.842613E-5
24.342436,202.99634,5.8829784E-5
24.392408,195.73315,1.3130903E-4
24.44238,188.07092,1.6635656E-4
24.492353,180.55206,4.643202E-5
24.542326,177.21216,6.097555E-5
24.592299,171.77399,1.3422966E-4
24.642271,170.13214,4.7147274E-5
24.692244,169.27533,8.350611E-5
24.742216,168.6922,1.0770559E-4
24.792189,168.76318,5.8710575E-5
24.842161,168.65045,3.451109E-5
24.892134,167.99658,3.606081E-5
24.942106,168.98969,2.6464462E-5
24.992079,171.30566,3.7133694E-5
25.042051,169.20148,1.7869473E-4
25.092024,165.59717,1.10030174E-4
25.141996,167.0462,8.4638596E-5
25.191969,165.5885,5.1259995E-5
25.241941,169.9256,1.2844801E-4
25.291914,174.3125,3.385544E-5
25.341887,176.77106,2.002716E-5
25.39186,180.52719,4.5776367E-5
25.441832,182.11661,3.9041042E-5
25.491804,179.89304,2.8252602E-5
25.541777,173.775,3.939867E-5
25.59175,172.05511,3.2901764E-5
25.641722,168.22885,2.7537346E-5
25.691694,162.94583,3.1530857E-5
25.741667,157.39783,8.380413E-5
25.79164,150.09003,4.4465065E-5
25.841612,145.24887,1.6212463E-5
25.891584,141.25177,1.2636185E-5
25.941557,136.25674,1.1622906E-5
25.99153,131.21002,1.3709068E-5
26.041502,128.75772,1.4722347E-5
26.091475,129.58208,1.9669533E-5
26.141447,128.63438,4.082918E-5
26.19142,126.87121,5.9247017E-5
26.241392,123.63976,4.5001507E-5
26.291365,120.066216,3.0040741E-5
26.341337,117.36359,2.014637E-5
26.39131,118.32004,2.9563904E-5
26.441282,117.16852,2.7775764E-5
26.491255,118.138245,5.030632E-5
26.541227,118.85635,5.108118E-5
26.5912,121.05699,3.6597252E-5
26.641172,121.97386,1.9848347E-5
26.691145,123.58632,2.783537E-5
26.741117,125.33374,4.1127205E-5
26.79109,128.47946,1.3709068E-5
26.841063,131.50328,1.1563301E-5
26.891035,135.04674,1.0967255E-5
26.941008,139.88971,1.1742115E-5
26.99098,145.34616,1.9609928E-5
27.040953,149.72287,2.9206276E-5
27.090925,155.85062,3.5643578E-5
27.140898,161.72888,3.8027763E-5
27.19087,165.97002,1.9550323E-5
27.240843,170.58374,1.7881393E-5
27.290815,175.51544,2.3424625E-5
27.340788,178.47437,3.4034252E-5
27.39076,182.37994,3.7372112E-5
27.440733,182.92856,5.4717064E-5
27.490705,177.90628,9.36985E-5
27.540678,167.09387,1.2612343E-4
27.59065,157.41418,3.886223E-5
27.640623,157.331,5.6564808E-5
27.690596,153.34009,5.2690506E-5
27.740568,146.94049,6.9856644E-5
27.79054,140.79218,9.000301E-5
27.840513,138.21082,4.9889088E-5
27.890486,134.90796,3.9041042E-5
27.940458,129.59656,9.936094E-5
27.99043,124.65515,6.8843365E-5
28.040403,123.26294,2.9027462E-5
28.090376,123.57355,3.9100647E-5
28.140348,121.18396,6.7293644E-5
28.190321,118.488525,1.475811E-4
28.240294,117.41467,7.9631805E-5
28.290266,116.166626,1.5425682E-4
28.340239,114.735596,6.0081482E-5
28.390211,112.60089,8.952618E-5
28.440184,110.93707,4.4345856E-5
28.490156,111.85474,4.1902065E-5
28.540129,112.19879,2.2768974E-4
28.590101,113.9801,9.083748E-5
28.640074,117.35742,9.030104E-5
28.690046,121.0733,2.8133392E-5
28.740019,125.395325,2.7894974E-5
28.789991,128.41907,5.7041645E-5
28.839964,130.38794,2.3007393E-5
28.889936,132.71045,2.1398067E-5
28.939909,133.29053,6.5267086E-5
28.989882,138.89697,1.4352798E-4
29.039854,139.6806,2.5057793E-4
29.089827,144.32745,4.4465065E-5
29.1398,144.97064,1.5079975E-5
29.189772,141.53305,1.2993813E-5
29.239744,139.14417,1.3947487E-5
29.289717,136.62152,1.1563301E-5
29.33969,133.51483,1.9967556E-5
29.389662,136.27437,4.0113926E-5
29.439634,132.7988,1.2457371E-4
29.489607,130.31482,5.221367E-5
29.53958,126.60025,3.629923E-5
29.589552,124.138626,2.193451E-5
29.639524,121.40142,3.439188E-5
29.689497,117.407196,4.8935413E-5
29.73947,113.528824,4.6610832E-5
29.789442,109.443344,9.089708E-5
29.839415,104.98744,3.7670135E-5
29.889387,101.64659,1.9431114E-5
29.93936,98.67601,1.8775463E-5
29.989332,96.07161,1.5974045E-5
30.039305,93.62126,1.5079975E-5
