time,energy,error
13.050251,380.68155,0.0051214695
13.100252,380.15668,0.005387664
13.150253,379.60934,0.0056866407
13.200254,379.00635,0.0060213804
13.250256,378.32227,0.0063734055
13.300257,377.60394,0.0067197084
13.350258,376.82867,0.0070343018
13.400259,375.97998,0.0073287487
13.45026,375.07312,0.007622361
13.500261,374.09692,0.007920027
13.550262,373.07092,0.008191586
13.600264,371.97852,0.008480072
13.650265,370.76117,0.008854032
13.700266,369.3899,0.009314537
13.750267,367.81055,0.009855807
13.800268,366.01196,0.010349274
13.850269,364.07465,0.010651767
13.90027,361.9735,0.010946751
13.950272,359.46912,0.01152575
14.000273,356.14685,0.012085438
14.050274,347.6289,0.016622186
14.100275,339.4485,0.01583302
14.150276,338.90253,0.008002996
14.200277,335.64282,0.012501836
14.250278,335.03326,0.008849978
14.30028,333.85162,0.009262621
14.350281,332.83478,0.008897483
14.400282,332.31927,0.007826269
14.450283,331.4549,0.00820756
14.500284,331.00623,0.0073429346
14.550285,330.3506,0.0075616837
14.6002865,329.8733,0.00713408
14.650288,329.33466,0.0071372986
14.700289,328.82507,0.0069482923
14.75029,328.35416,0.0068454146
14.800291,327.9001,0.006718993
14.850292,327.45804,0.0065589547
14.900293,327.02832,0.0064071417
14.9502945,326.6445,0.0061817765
15.000296,326.27542,0.005951524
15.050297,325.963,0.005671859
15.100298,325.68256,0.0053864717
15.150299,325.4236,0.0050861835
15.2003,325.17255,0.004789233
15.250301,324.9298,0.0045069456
15.3003025,324.71216,0.0042294264
15.350304,324.5087,0.0039572716
15.400305,324.31714,0.0036821365
15.450306,324.138,0.003401041
15.500307,323.9674,0.0031141639
15.550308,323.8,0.0028361678
15.600309,323.6359,0.0025675297
15.6503105,323.47726,0.00233078
15.700312,323.31384,0.002110839
15.750313,323.1463,0.0019379854
15.800314,322.97794,0.001796186
15.850315,322.80713,0.0016932487
15.900316,322.63174,0.0016233921
15.950317,322.45212,0.0015938878
16.000319,322.27133,0.0015916824
16.05031,322.08405,0.0016387701
16.100302,321.89508,0.0017133951
16.150293,321.69714,0.0018415451
16.200285,321.49756,0.00200212
16.250277,321.2859,0.0022210479
16.300268,321.06158,0.0024648309
16.35026,320.83023,0.0027438402
16.400251,320.58188,0.0030199885
16.450243,320.32184,0.0032807589
16.500235,320.0553,0.003500998
16.550226,319.78162,0.0036975145
16.600218,319.50485,0.0038753748
16.65021,319.19415,0.004080534
16.700201,318.8732,0.004295826
16.750193,318.54187,0.0045356154
16.800184,318.18567,0.0047667027
16.850176,317.79688,0.0049858093
16.900167,317.40356,0.0051807165
16.95016,317.00616,0.005359769
17.00015,316.588,0.005524218
17.050142,316.16058,0.005670786
17.100134,315.7158,0.0058100224
17.150126,315.2481,0.0059491396
17.200117,314.74622,0.0060971975
17.250109,314.23456,0.006256938
17.3001,313.66174,0.006449342
17.350092,313.09375,0.0066533685
17.400084,312.4867,0.006911278
17.450075,311.825,0.0071980953
17.500067,311.07996,0.0075455904
17.550058,310.23834,0.007961154
17.60005,309.26318,0.008443713
17.650042,308.09778,0.009034872
17.700033,306.66046,0.00974834
17.750025,304.80316,0.010653138
17.800016,302.20715,0.0118511915
17.850008,298.14648,0.013678789
17.9,292.7343,0.015083671
17.949991,289.60083,0.012723744
17.999983,287.51526,0.011534095
18.049974,285.47577,0.0116227865
18.099966,284.1615,0.010490656
18.149958,282.8006,0.010301173
18.19995,281.78345,0.009559274
18.24994,280.8905,0.009080648
18.299932,280.08594,0.008699894
18.349924,279.39624,0.008270264
18.399916,278.7309,0.008015633
18.449907,278.1551,0.007662654
18.499899,277.6062,0.007400036
18.54989,277.1067,0.0070893764
18.599882,276.66162,0.0068116784
18.649874,276.25806,0.0065346956
18.699865,275.87164,0.0062805414
18.749857,275.49893,0.0060362816
18.799849,275.1663,0.0058192015
18.84984,274.84076,0.0056218505
18.899832,274.55426,0.0054425597
18.949823,274.32336,0.0052844286
18.999815,274.04666,0.005150318
19.049807,273.78726,0.0050216913
19.099798,273.53174,0.004903257
19.14979,273.2816,0.004779458
19.199781,273.0393,0.004644394
19.249773,272.81015,0.0044817924
19.299765,272.59494,0.004294634
19.349756,272.3968,0.0040664673
19.399748,272.21225,0.003799796
19.44974,272.03357,0.0034989119
19.499731,271.86823,0.0031903386
19.549723,271.70856,0.0028803349
19.599714,271.54553,0.0025961995
19.649706,271.3822,0.0023540258
19.699697,271.2114,0.0021656752
19.74969,271.03342,0.002032876
19.79968,270.85254,0.0019546747
19.849672,270.6671,0.0019323826
19.899664,270.47525,0.0019481778
19.949656,270.27957,0.0020091534
19.999647,270.08038,0.0021024942
20.049639,269.87335,0.0022284985
20.09963,269.6594,0.0023827553
20.149622,269.4397,0.0025509596
20.199614,269.20923,0.002729535
20.249605,268.9752,0.0029029846
20.299597,268.72974,0.0030720234
20.349588,268.48233,0.0032224655
20.39958,268.2241,0.0033556223
20.449572,267.96362,0.0034838915
20.499563,267.696,0.0036115646
20.549555,267.40808,0.0037596226
20.599546,267.10352,0.0039259195
20.649538,266.78168,0.004112959
20.69953,266.44135,0.0043174624
20.749521,266.0863,0.0045312643
20.799513,265.71353,0.0047491193
20.849504,265.3136,0.004970908
20.899496,264.8823,0.0051837564
20.949488,264.41663,0.0053951144
20.99948,263.96558,0.0056076646
21.04947,263.47192,0.0058181286
21.099463,262.93408,0.0060300827
21.149454,262.35638,0.006254077
21.199446,261.7475,0.0064975023
21.249437,261.11182,0.0067619085
21.299429,260.3968,0.0070419908
21.34942,259.64142,0.007357478
21.399412,258.80103,0.007673621
21.449404,257.88965,0.00800848
21.499395,256.87714,0.008358955
21.549387,255.75964,0.008725047
21.599379,254.4978,0.0091272
21.64937,253.05023,0.009591222
21.699362,251.30933,0.010192752
21.749353,249.04639,0.01103735
21.799345,245.61566,0.012339115
21.849337,238.54077,0.015517771
21.899328,230.80432,0.015755892
21.94932,229.02832,0.00986588
21.999311,226.4751,0.011375308
