time,energy,error
3.449998,313.09927,0.7095411
3.4999979,319.26227,0.65575135
3.5499978,326.98016,0.5898255
3.5999978,335.1212,0.51482356
3.6499977,342.65204,0.43428755
3.6999977,348.78305,0.3520751
3.7499976,353.05896,0.27218235
3.7999976,355.38275,0.19859064
3.8499975,355.97214,0.13514519
3.8999975,355.25775,0.08541262
3.9499974,353.73853,0.052473545
3.9999974,351.81174,0.038428605
4.0499973,349.63495,0.04356271
4.0999975,347.11407,0.06553662
4.1499977,344.05966,0.09952772
4.199998,340.3885,0.13941777
4.249998,336.22202,0.17922604
4.2999983,331.8519,0.21415567
4.3499985,327.6173,0.24122989
4.3999987,323.77304,0.25944543
4.449999,320.42444,0.26949883
4.499999,317.53787,0.27322185
4.549999,314.9936,0.27294588
4.5999994,312.64066,0.27095282
4.6499996,310.33627,0.26911432
4.7,307.9635,0.2687214
4.75,305.43744,0.27048653
4.8,302.70422,0.27463764
4.8500004,299.736,0.2810675
4.9000006,296.52383,0.28947753
4.950001,293.07227,0.29949558
5.000001,289.39142,0.31076896
5.050001,285.49377,0.32300127
5.1000013,281.386,0.33598566
5.1500015,277.06702,0.34961045
5.2000017,272.5234,0.36386502
5.250002,267.72717,0.37883055
5.300002,262.63474,0.39468127
5.3500023,257.18576,0.41166133
5.4000025,251.30081,0.4300655
5.4500027,244.88257,0.45023245
5.500003,237.81036,0.47251296
5.550003,229.94495,0.49727362
5.6000032,221.11646,0.524887
5.6500034,211.1247,0.55574095
5.7000036,199.72803,0.5902537
5.750004,186.63043,0.6288898
5.800004,171.46173,0.672188
5.850004,153.74976,0.72078866
5.9000044,132.88037,0.77548176
5.9500046,108.03076,0.83727294
6.000005,78.0495,0.9074706
6.050005,41.25757,0.98763853
6.100005,-4.1671143,1.0780028
6.1500053,-56.880676,1.1722739
6.2000055,-109.95654,1.2570119
6.2500057,-156.44104,1.3207481
6.300006,-192.91785,1.3582201
6.350006,-217.78528,1.367987
6.4000063,-229.96527,1.3499438
6.4500065,-229.24628,1.3044442
6.5000067,-216.97437,1.2326217
6.550007,-196.06512,1.1371313
6.600007,-170.33813,1.0227174
6.6500072,-143.66357,0.896173
6.7000074,-119.23328,0.76570475
6.7500076,-99.10675,0.6399275
6.800008,-84.10443,0.52685046
6.850008,-74.03241,0.433078
6.900008,-68.10901,0.36328292
6.9500084,-65.42737,0.3199792
7.0000086,-65.30908,0.30349016
7.050009,-67.44617,0.31206703
7.100009,-71.84198,0.34216517
7.150009,-78.59216,0.38880277
7.2000093,-87.63507,0.4460585
7.2500095,-98.552795,0.50762105
7.3000097,-110.52377,0.56738174
7.35001,-122.43347,0.61996645
7.40001,-133.08322,0.6611452
7.4500103,-141.43582,0.6880672
7.5000105,-146.80383,0.6992808
7.5500107,-148.93893,0.69462895
7.600011,-148.02002,0.67499363
7.650011,-144.56721,0.64203835
7.7000113,-139.31445,0.5979654
7.7500114,-133.07753,0.5453213
7.8000116,-126.638115,0.48685068
7.850012,-120.65376,0.42538404
7.900012,-115.602295,0.36376858
7.950012,-111.7569,0.30475318
8.000012,-109.19591,0.25091755
8.050013,-107.83904,0.2045747
8.100013,-107.502716,0.16767561
8.150013,-107.965385,0.14169306
8.200013,-109.0305,0.12748516
8.250013,-110.570564,0.12517911
8.300014,-112.54192,0.1340462
8.350014,-114.96424,0.1525253
8.400014,-117.874054,0.1783821
8.450014,-121.27652,0.20900083
8.500014,-125.11554,0.24175811
8.5500145,-129.27637,0.2743616
8.600015,-133.61194,0.30509627
8.650015,-137.97899,0.33292162
8.700015,-142.26553,0.3574229
8.750015,-146.40228,0.37864625
8.800015,-150.35696,0.39690912
8.850016,-154.12476,0.41261
8.900016,-157.71445,0.42612863
8.950016,-161.1399,0.43777543
9.000016,-164.41751,0.44780612
9.050016,-167.56718,0.4564739
9.100017,-170.61563,0.4640596
9.150017,-173.59998,0.47092235
9.200017,-176.56927,0.47748697
9.250017,-179.58661,0.48424
9.300017,-182.72311,0.49167967
9.350018,-186.0597,0.50031424
9.400018,-189.67969,0.51059425
9.450018,-193.6687,0.5228945
9.500018,-198.10608,0.53749275
9.550018,-203.0683,0.55455124
9.6000185,-208.61792,0.5740926
9.650019,-214.80096,0.59600055
9.700019,-221.64166,0.6200069
9.750019,-229.13416,0.64570343
9.800019,-237.23706,0.67256355
9.850019,-245.87329,0.6999846
9.90002,-254.935,0.7273871
9.95002,-264.2998,0.75428843
10.00002,-273.86383,0.78040683
10.05002,-283.57556,0.80569863
10.10002,-293.46844,0.83034045
10.150021,-303.66284,0.8545339
10.200021,-314.25,0.8780328
10.250021,-325.03296,0.899531
10.300021,-335.3742,0.91672707
10.350021,-344.42828,0.9272963
10.400022,-351.49237,0.9297519
10.450022,-356.13788,0.92355525
10.500022,-358.18475,0.90879
10.550022,-357.6754,0.8858737
10.600022,-354.87122,0.8554537
10.6500225,-350.222,0.8184638
10.700023,-344.29974,0.7762114
10.750023,-337.71362,0.7304046
10.800023,-331.03522,0.68306726
10.850023,-324.74304,0.63636374
10.900023,-319.19196,0.592382
10.950024,-314.60635,0.55293643
11.000024,-311.0938,0.5194125
11.050024,-308.6695,0.49268848
11.100024,-307.28326,0.4731096
11.150024,-306.84378,0.4604957
11.200025,-307.2305,0.45420212
11.250025,-308.30228,0.45318592
11.300025,-309.89487,0.45611137
11.350025,-311.8219,0.46144748
11.400025,-313.88083,0.4676044
11.450026,-315.86252,0.47304702
11.500026,-317.57132,0.4764197
11.550026,-318.84412,0.4766394
11.600026,-319.57236,0.47296393
11.650026,-319.71292,0.4650331
11.7000265,-319.29193,0.45286167
11.750027,-318.39618,0.43682063
11.800027,-317.1575,0.41757125
11.850027,-315.73148,0.39600015
11.900027,-314.27573,0.37314177
11.950027,-312.93146,0.35009593
12.000028,-311.81186,0.3279543
12.050028,-310.99695,0.30775118
12.100028,-310.53326,0.29038906
12.150028,-310.44128,0.27660048
12.200028,-310.7223,0.26691824
12.250029,-311.36725,0.2616557
12.300029,-312.36288,0.26088917
12.350029,-313.69537,0.26447016
12.400029,-315.35077,0.27204788
12.450029,-317.31317,0.28309894
12.50003,-319.56143,0.29697937
12.55003,-322.06638,0.31296873
12.60003,-324.7888,0.33033335
12.65003,-327.68112,0.34836578
12.70003,-330.68915,0.36643577
12.7500305,-333.75656,0.38401252
12.800031,-336.83078,0.4006912
12.850031,-339.8661,0.41620654
12.900031,-342.8304,0.43042016
12.950031,-345.7058,0.44333005
13.000031,-348.4911,0.45504516
13.050032,-351.20117,0.4657752
13.100032,-353.86557,0.47580785
13.150032,-356.52612,0.48548174
13.200032,-359.23267,0.495157
13.250032,-362.04074,0.505198
13.300033,-365.00732,0.51594114
13.350033,-368.1883,0.5276717
13.400033,-371.63477,0.5406095
13.450033,-375.39032,0.55489886
13.500033,-379.49045,0.57059664
13.550034,-383.95935,0.5876818
13.600034,-388.80884,0.6060604
13.650034,-394.03864,0.62555957
13.700034,-399.63495,0.6459607
13.750034,-405.57074,0.66698945
13.8000345,-411.80475,0.6883242
13.850035,-418.28027,0.7096
13.900035,-424.92236,0.73039496
13.950035,-431.633,0.7502293
14.000035,-438.28833,0.76855457
14.050035,-444.73413,0.7847563
14.100036,-450.78784,0.7981678
14.150036,-456.24457,0.80810374
14.200036,-460.89355,0.81390965
14.250036,-464.5409,0.81505096
14.300036,-467.0376,0.81116724
14.350037,-468.3031,0.8021327
14.400037,-468.3404,0.7880796
14.450037,-467.23865,0.769396
14.500037,-465.1645,0.7467016
14.550037,-462.3428,0.7208193
14.600038,-459.03052,0.69271415
14.650038,-455.49005,0.6634583
14.700038,-451.96402,0.63414323
14.750038,-448.65765,0.6058202
14.800038,-445.7281,0.5794283
14.850039,-443.27957,0.5557339
14.900039,-441.36795,0.5352814
14.950039,-440.0069,0.51836205
15.000039,-439.17407,0.50501716
15.050039,-438.81927,0.4950329
15.1000395,-438.87006,0.487988
15.15004,-439.23782,0.48328924
15.20004,-439.82217,0.48022032
15.25004,-440.517,0.47801578
15.30004,-441.2174,0.47589988
15.35004,-441.826,0.47316837
15.400041,-442.26166,0.4692192
15.450041,-442.46524,0.46359754
15.500041,-442.40662,0.45602477
15.550041,-442.0841,0.44639587
15.600041,-441.52432,0.43479943
15.650042,-440.77826,0.42148626
15.700042,-439.91318,0.40685284
15.750042,-439.00433,0.39140904
15.800042,-438.1283,0.37573028
15.850042,-437.35526,0.36043966
15.900043,-436.74432,0.34614837
15.950043,-436.3413,0.3334328
16.000042,-436.17758,0.32279086
16.050041,-436.27252,0.31462443
16.10004,-436.6353,0.30921602
16.15004,-437.26718,0.30671287
16.200039,-438.164,0.3071382
16.250038,-439.317,0.31037277
16.300037,-440.71365,0.31619626
16.350037,-442.33722,0.32428598
16.400036,-444.16684,0.3342499
16.450035,-446.17667,0.3456654
16.500034,-448.33704,0.35808998
16.550034,-450.61526,0.37111115
16.600033,-452.97787,0.38435054
16.650032,-455.3918,0.3974951
16.700031,-457.82864,0.41030204
16.75003,-460.26477,0.42260635
16.80003,-462.68503,0.43432474
16.850029,-465.0825,0.44544876
16.900028,-467.45898,0.45604086
16.950027,-469.82446,0.46620333
17.000027,-472.19647,0.47609085
17.050026,-474.59885,0.48588163
17.100025,-477.0585,0.49576545
17.150024,-479.6048,0.505926
17.200024,-482.2685,0.51653564
17.250023,-485.07803,0.52774143
17.300022,-488.0604,0.53965193
17.350021,-491.23798,0.5523375
17.40002,-494.62823,0.56582594
17.45002,-498.24292,0.5801047
17.50002,-502.0866,0.595107
17.550018,-506.156,0.61072993
17.600018,-510.4406,0.62682587
17.650017,-514.9182,0.64319384
17.700016,-519.55597,0.6596011
17.750015,-524.30817,0.6757493
17.800014,-529.11194,0.6912966
17.850014,-533.8872,0.7058406
17.900013,-538.53357,0.71892744
17.950012,-542.93164,0.7300583
18.000011,-546.94885,0.73872995
18.05001,-550.4459,0.74444985
18.10001,-553.29236,0.74678934
18.15001,-555.3795,0.74543774
18.200008,-556.63696,0.74022543
18.250008,-557.04144,0.7311534
18.300007,-556.6238,0.7184055
18.350006,-555.4659,0.70233905
18.400005,-553.69446,0.68347573
18.450005,-551.46606,0.66246176
18.500004,-548.9531,0.6400361
18.550003,-546.3263,0.61698985
18.600002,-543.74194,0.59411037
18.650002,-541.33136,0.5721351
18.7,-539.19446,0.55170727
18.75,-537.3989,0.53332853
18.8,-535.9801,0.5173482
18.849998,-534.94507,0.50393206
18.899998,-534.277,0.49306625
18.949997,-533.9392,0.48457342
18.999996,-533.87964,0.47812945
19.049995,-534.0344,0.47330308
19.099995,-534.3337,0.46958864
19.149994,-534.70404,0.46644998
19.199993,-535.075,0.4633566
19.249992,-535.3835,0.459836
19.299992,-535.5779,0.45549095
19.34999,-535.6239,0.45003116
19.39999,-535.5041,0.4432904
19.44999,-535.2215,0.43522644
19.499989,-534.7958,0.42592907
19.549988,-534.26184,0.41559803
19.599987,-533.6645,0.40453327
19.649986,-533.0547,0.39310336
19.699986,-532.48364,0.38172734
19.749985,-531.99945,0.3708461
19.799984,-531.6437,0.36088037
19.849983,-531.4507,0.35223502
19.899982,-531.44556,0.34524786
19.949982,-531.64606,0.34018815
19.99998,-532.0618,0.33723962
20.04998,-532.6971,0.33649552
20.09998,-533.5509,0.33795464
20.149979,-534.61725,0.34153163
20.199978,-535.8867,0.34706283
20.249977,-537.3457,0.35432005
20.299976,-538.9768,0.36303425
20.349976,-540.75934,0.37290484
20.399975,-542.6701,0.38361937
20.449974,-544.6837,0.39488435
20.499973,-546.7742,0.40642595
20.549973,-548.9169,0.4180063
20.599972,-551.08875,0.42943466
20.649971,-553.27185,0.44057035
20.69997,-555.45184,0.45132697
20.74997,-557.6207,0.4616698
20.799969,-559.777,0.47160745
20.849968,-561.92413,0.48119545
20.899967,-564.0713,0.49051178
20.949966,-566.2322,0.4996631
20.999966,-568.4233,0.50877404
21.049965,-570.66406,0.5179623
21.099964,-572.97375,0.52734363
21.149963,-575.3711,0.5370208
21.199963,-577.87305,0.54706776
21.249962,-580.49316,0.5575329
21.299961,-583.2406,0.5684304
21.34996,-586.11896,0.5797359
21.39996,-589.1253,0.59138787
21.449959,-592.2497,0.6032848
21.499958,-595.47424,0.6152815
21.549957,-598.7721,0.62719846
21.599957,-602.10693,0.6388221
21.649956,-605.4336,0.6498927
21.699955,-608.6963,0.6601369
21.749954,-611.831,0.66924536
21.799953,-614.767,0.6769048
21.849953,-617.4293,0.6828017
21.899952,-619.7435,0.686644
21.949951,-621.6412,0.6881728
21.99995,-623.0658,0.6872074
22.04995,-623.97986,0.6836319
22.099949,-624.36847,0.6774341
22.149948,-624.2428,0.6687015
22.199947,-623.6406,0.65762883
22.249947,-622.62286,0.64450014
22.299946,-621.271,0.6296902
22.349945,-619.67615,0.61363375
22.399944,-617.9363,0.59680784
22.449944,-616.14526,0.57969606
22.499943,-614.38885,0.5627756
22.549942,-612.73914,0.5464765
22.599941,-611.2516,0.5311624
22.64994,-609.96436,0.5171208
22.69994,-608.89764,0.5045276
22.749939,-608.056,0.49347496
22.799938,-607.4302,0.48393953
22.849937,-606.9994,0.47581863
22.899937,-606.73376,0.46891856
22.949936,-606.59753,0.46300125
22.999935,-606.5517,0.45778447
23.049934,-606.5572,0.45297706
23.099934,-606.5775,0.44829714
23.149933,-606.5807,0.443496
23.199932,-606.5427,0.43837303
23.249931,-606.4477,0.43278444
23.29993,-606.2902,0.4266652
23.34993,-606.074,0.4200188
23.39993,-605.81146,0.4129187
23.449928,-605.5224,0.4055044
23.499928,-605.23145,0.39796352
23.549927,-604.9665,0.39052528
23.599926,-604.7553,0.38344157
23.649925,-604.62476,0.37696838
23.699924,-604.5989,0.37135768
23.749924,-604.6978,0.36682463
23.799923,-604.9374,0.36356705
23.849922,-605.3292,0.36171675
23.899921,-605.8806,0.36136568
23.94992,-606.5948,0.3625515
23.99992,-607.4713,0.36525178
24.04992,-608.5063,0.3693967
24.099918,-609.6928,0.37487268
24.149918,-611.0209,0.38152605
24.199917,-612.4784,0.38919073
24.249916,-614.0509,0.39767396
24.299915,-615.72235,0.40678662
24.349915,-617.47644,0.41634476
24.399914,-619.29626,0.4261732
24.449913,-621.16644,0.43612552
24.499912,-623.0728,0.44608176
24.549911,-625.00366,0.45594746
24.59991,-626.95013,0.46565795
24.64991,-628.9067,0.47517753
24.69991,-630.87146,0.48450196
24.749908,-632.8451,0.49364388
24.799908,-634.8318,0.50263417
24.849907,-636.83704,0.511516
24.899906,-638.86847,0.52034235
24.949905,-640.9346,0.5291623
24.999905,-643.04297,0.53802
25.049904,-645.20056,0.5469439
25.099903,-647.412,0.5559534
25.149902,-649.6797,0.56503975
25.199902,-652.00085,0.574175
25.2499,-654.3688,0.5833024
25.2999,-656.77155,0.5923359
25.3499,-659.19147,0.6011647
25.399899,-661.60596,0.6096518
25.449898,-663.98505,0.6176374
25.499897,-666.2943,0.624942
25.549896,-668.49445,0.63137126
25.599895,-670.54346,0.63672805
25.649895,-672.3977,0.6408229
25.699894,-674.01544,0.6434728
25.749893,-675.35864,0.6445284
25.799892,-676.3967,0.6438775
25.849892,-677.10876,0.6414479
25.89989,-677.48615,0.6372267
25.94989,-677.5333,0.63126504
25.99989,-677.26917,0.6236695
26.049889,-676.72473,0.61460155
26.099888,-675.94214,0.60427296
26.149887,-674.97107,0.59294206
26.199886,-673.8657,0.58088773
26.249886,-672.6813,0.56840384
26.299885,-671.4702,0.5557827
26.349884,-670.2793,0.5432986
26.399883,-669.1478,0.53119564
26.449883,-668.10657,0.5196761
26.499882,-667.17615,0.5088851
26.549881,-666.3682,0.4989226
26.59988,-665.6856,0.48982483
26.64988,-665.1234,0.4815765
26.699879,-664.67065,0.47411317
26.749878,-664.3118,0.46733868
26.799877,-664.02856,0.46112126
26.849876,-663.80096,0.4553219
26.899876,-663.61,0.44979548
26.949875,-663.4385,0.44440746
26.999874,-663.2723,0.43904638
27.049873,-663.10175,0.4336288
27.099873,-662.92206,0.42810655
27.149872,-662.73315,0.42246854
27.199871,-662.54016,0.4167477
27.24987,-662.3515,0.4110117
27.29987,-662.1805,0.40535724
27.349869,-662.04083,0.39990926
27.399868,-661.9488,0.39480984
27.449867,-661.9202,0.39020813
27.499866,-661.9701,0.3862514
27.549866,-662.1117,0.38307822
27.599865,-662.35657,0.38081062
27.649864,-662.7137,0.37953925
27.699863,-663.18945,0.3793367
27.749863,-663.7874,0.38023698
27.799862,-664.509,0.3822403
27.849861,-665.3526,0.3853197
27.89986,-666.3148,0.38941318
27.94986,-667.3901,0.3944404
27.999859,-668.5708,0.40030193
28.049858,-669.84784,0.40688062
28.099857,-671.21124,0.4140557
28.149857,-672.65027,0.42170465
28.199856,-674.1539,0.42970914
28.249855,-675.7113,0.43796134
28.299854,-677.3123,0.44636273
28.349854,-678.9483,0.45483756
28.399853,-680.6118,0.46331906
28.449852,-682.2971,0.4717648
28.499851,-684.00037,0.48014307
28.54985,-685.7198,0.48844326
28.59985,-687.4547,0.49665707
28.649849,-689.2064,0.50479615
28.699848,-690.97723,0.51287425
28.749847,-692.76886,0.52090025
28.799847,-694.58435,0.52888674
28.849846,-696.4249,0.5368395
28.899845,-698.29065,0.5447486
28.949844,-700.1798,0.55260193
28.999844,-702.08875,0.56036246
29.049843,-704.0096,0.56798184
29.099842,-705.93176,0.57538795
29.149841,-707.8405,0.582495
29.19984,-709.7179,0.58920324
29.24984,-711.54236,0.59538925
29.299839,-713.28906,0.6009306
29.349838,-714.9313,0.6056887
29.399837,-716.4399,0.60952914
29.449837,-717.78735,0.61232287
29.499836,-718.9469,0.6139533
29.549835,-719.89594,0.614327
29.599834,-720.6166,0.6133749
29.649834,-721.09827,0.6110654
29.699833,-721.3381,0.60740495
29.749832,-721.3417,0.60243344
29.799831,-721.1233,0.59624195
29.84983,-720.70557,0.58894944
29.89983,-720.11676,0.5807118
29.94983,-719.39026,0.5717094
29.999828,-718.5625,0.56214553
30.049828,-717.67035,0.55222183
