time,energy,error
21.249962,-1328.8339,5.0164433
21.299961,-1343.2479,5.1163015
21.34996,-1357.6385,5.2148013
21.39996,-1371.9368,5.31113
21.449959,-1386.0704,5.4045606
21.499958,-1399.9663,5.4944963
21.549957,-1413.5521,5.580491
21.599957,-1426.7576,5.6622806
21.649956,-1439.5205,5.739779
21.699955,-1451.7867,5.8130703
21.749954,-1463.5134,5.8823795
21.799953,-1474.6699,5.9480324
21.849953,-1485.236,6.010416
21.899952,-1495.2029,6.069926
21.949951,-1504.5688,6.126897
21.99995,-1513.3396,6.181577
22.04995,-1521.5214,6.2340584
22.099949,-1529.1207,6.2842593
22.149948,-1536.1399,6.331902
22.199947,-1542.574,6.376511
22.249947,-1548.4084,6.417427
22.299946,-1553.6182,6.4538755
22.349945,-1558.1665,6.484999
22.399944,-1562.0073,6.5099287
22.449944,-1565.0867,6.5278635
22.499943,-1567.3452,6.5381036
22.549942,-1568.7217,6.540103
22.599941,-1569.1575,6.533491
22.64994,-1568.5996,6.5180683
22.69994,-1567.0038,6.493818
22.749939,-1564.3369,6.4608808
22.799938,-1560.5756,6.41953
22.849937,-1555.7053,6.3701653
22.899937,-1549.7169,6.3132696
22.949936,-1542.6038,6.2493963
22.999935,-1534.3593,6.1791425
23.049934,-1524.9775,6.103126
23.099934,-1514.4575,6.0219555
23.149933,-1502.8091,5.936226
23.199932,-1490.0621,5.846491
23.249931,-1476.273,5.753263
23.29993,-1461.5326,5.6569934
23.34993,-1445.964,5.558071
23.39993,-1429.7212,5.456844
23.449928,-1412.9805,5.353593
23.499928,-1395.9288,5.2485657
23.549927,-1378.7556,5.141979
23.599926,-1361.6405,5.0340343
23.649925,-1344.7472,4.924923
23.699924,-1328.2189,4.814866
23.749924,-1312.1758,4.704107
23.799923,-1296.715,4.5929193
23.849922,-1281.9135,4.4816513
23.899921,-1267.8293,4.3706913
23.94992,-1254.5052,4.2605057
23.99992,-1241.9713,4.151618
24.04992,-1230.2472,4.0446124
24.099918,-1219.3433,3.9401228
24.149918,-1209.2625,3.8388243
24.199917,-1200.0004,3.7414172
24.249916,-1191.5466,3.6486025
24.299915,-1183.8856,3.561074
24.349915,-1176.9977,3.4794974
24.399914,-1170.8606,3.4044938
24.449913,-1165.4523,3.3366256
24.499912,-1160.752,3.2763913
24.549911,-1156.7433,3.2242131
24.59991,-1153.4147,3.180426
24.64991,-1150.7614,3.1453018
24.69991,-1148.7866,3.1190233
24.749908,-1147.5001,3.1017077
24.799908,-1146.9178,3.0934036
24.849907,-1147.062,3.0941074
24.899906,-1147.9591,3.103764
24.949905,-1149.6378,3.1222763
24.999905,-1152.1296,3.1495156
25.049904,-1155.4666,3.1853356
25.099903,-1159.681,3.2295613
25.149902,-1164.8049,3.2819993
25.199902,-1170.869,3.3424497
25.2499,-1177.9019,3.4106936
25.2999,-1185.9293,3.486494
25.3499,-1194.9741,3.5696034
25.399899,-1205.0526,3.659746
25.449898,-1216.1749,3.7566185
25.499897,-1228.3438,3.8598912
25.549896,-1241.5511,3.9691873
25.599895,-1255.7798,4.0840936
25.649895,-1271.0002,4.2041364
25.699894,-1287.172,4.3288035
25.749893,-1304.2421,4.4575114
25.799892,-1322.1454,4.5896297
25.849892,-1340.8044,4.7244673
25.89989,-1360.131,4.86128
25.94989,-1380.0251,4.999281
25.99989,-1400.3771,5.137646
26.049889,-1421.0671,5.2755246
26.099888,-1441.9666,5.412058
26.149887,-1462.9391,5.546382
26.199886,-1483.8423,5.677666
26.249886,-1504.529,5.805114
26.299885,-1524.8501,5.927973
26.349884,-1544.6555,6.045574
26.399883,-1563.7966,6.15731
26.449883,-1582.1295,6.262659
26.499882,-1599.5164,6.3611836
26.549881,-1615.8278,6.452505
26.59988,-1630.9434,6.536299
26.64988,-1644.7537,6.6122794
26.699879,-1657.1597,6.680172
26.749878,-1668.0729,6.7396936
26.799877,-1677.4146,6.7905364
26.849876,-1685.1155,6.832356
26.899876,-1691.1143,6.8647785
26.949875,-1695.3596,6.887395
26.999874,-1697.8077,6.899803
27.049873,-1698.4264,6.9016213
27.099873,-1697.1951,6.892529
27.149872,-1694.1074,6.872284
27.199871,-1689.1731,6.840769
27.24987,-1682.4187,6.7979865
27.29987,-1673.8887,6.74407
27.349869,-1663.6449,6.6792974
27.399868,-1651.7659,6.6040606
27.449867,-1638.3463,6.5188637
27.499866,-1623.4944,6.424295
27.549866,-1607.3307,6.321031
27.599865,-1589.9863,6.2097926
27.649864,-1571.6006,6.091353
27.699863,-1552.3193,5.9664993
27.749863,-1532.2937,5.836048
27.799862,-1511.6804,5.700814
27.849861,-1490.6389,5.5616093
27.89986,-1469.3333,5.419233
27.94986,-1447.9293,5.2744684
27.999859,-1426.5955,5.128078
28.049858,-1405.4962,4.9807982
28.099857,-1384.7926,4.8333387
28.149857,-1364.6351,4.6863923
28.199856,-1345.1608,4.5406127
28.249855,-1326.4901,4.3966303
28.299854,-1308.7247,4.2550735
28.349854,-1291.9456,4.1165366
28.399853,-1276.2147,3.9816074
28.449852,-1261.5745,3.8508744
28.499851,-1248.0514,3.7249146
28.54985,-1235.6564,3.604312
28.59985,-1224.3888,3.4896536
28.649849,-1214.2375,3.3815284
28.699848,-1205.1841,3.2805238
28.749847,-1197.2039,3.1872241
28.799847,-1190.2686,3.1022
28.849846,-1184.3481,3.0260084
28.899845,-1179.411,2.9591713
28.949844,-1175.4271,2.9021716
28.999844,-1172.3678,2.855442
29.049843,-1170.2083,2.819357
29.099842,-1168.9286,2.7942145
29.149841,-1168.5133,2.780248
29.19984,-1168.955,2.7776012
29.24984,-1170.2509,2.7863379
29.299839,-1172.4073,2.8064387
29.349838,-1175.436,2.8377986
29.399837,-1179.3553,2.8802338
29.449837,-1184.1891,2.9334836
29.499836,-1189.9656,2.9972196
29.549835,-1196.7155,3.0710452
29.599834,-1204.4701,3.154507
29.649834,-1213.2611,3.2470999
29.699833,-1223.1168,3.3482695
29.749832,-1234.062,3.4574244
29.799831,-1246.114,3.5739315
29.84983,-1259.283,3.697133
29.89983,-1273.569,3.8263373
29.94983,-1288.96,3.960841
29.999828,-1305.4315,4.099905
30.049828,-1322.9448,4.242783
