time,energy,error
10.600022,-220.58438,0.044499695
10.6500225,-222.39905,0.04311049
10.700023,-224.10556,0.041789353
10.750023,-225.71396,0.040519178
10.800023,-227.23367,0.039283752
10.850023,-228.67087,0.038083076
10.900023,-230.0364,0.0369156
10.950024,-231.33636,0.035783052
11.000024,-232.58157,0.03468311
11.050024,-233.77768,0.033620954
11.100024,-234.93161,0.032591105
11.150024,-236.0487,0.031593442
11.200025,-237.13452,0.030624151
11.250025,-238.19623,0.029687405
11.300025,-239.23715,0.028784811
11.350025,-240.2652,0.027918935
11.400025,-241.28079,0.02709496
11.450026,-242.2897,0.026315928
11.500026,-243.29543,0.02559185
11.550026,-244.30157,0.024929047
11.600026,-245.31165,0.024337053
11.650026,-246.32614,0.023824811
11.7000265,-247.34781,0.023396194
11.750027,-248.37697,0.023059487
11.800027,-249.4142,0.022822857
11.850027,-250.4597,0.022685409
11.900027,-251.51364,0.022654295
11.950027,-252.57607,0.0227288
12.000028,-253.64717,0.022909284
12.050028,-254.72733,0.023194313
12.100028,-255.81752,0.023579597
12.150028,-256.91943,0.024063528
12.200028,-258.0346,0.024641335
12.250029,-259.16586,0.02530688
12.300029,-260.3156,0.02605331
12.350029,-261.48688,0.026875377
12.400029,-262.6839,0.027760744
12.450029,-263.91177,0.028704166
12.50003,-265.17355,0.029697299
12.55003,-266.47278,0.030733109
12.60003,-267.81564,0.031801403
12.65003,-269.20605,0.032898247
12.70003,-270.64966,0.03401637
12.7500305,-272.14972,0.035153627
12.800031,-273.71198,0.03631115
12.850031,-275.34183,0.0374887
12.900031,-277.04565,0.038684964
12.950031,-278.8273,0.039907932
13.000031,-280.69623,0.04115653
13.050032,-282.65656,0.042435765
13.100032,-284.71942,0.043746233
13.150032,-286.8913,0.045091093
13.200032,-289.1808,0.04646617
13.250032,-291.59546,0.047872066
13.300033,-294.14435,0.04929632
13.350033,-296.83264,0.050731063
13.400033,-299.66425,0.052155852
13.450033,-302.63885,0.053542316
13.500033,-305.75055,0.054858446
13.550034,-308.98254,0.056055427
13.600034,-312.30743,0.05707717
13.650034,-315.68353,0.05786419
13.700034,-319.05847,0.05835378
13.750034,-322.37274,0.058505476
13.8000345,-325.5702,0.05829799
13.850035,-328.6068,0.057756364
13.900035,-331.45703,0.05692941
13.950035,-334.11475,0.05589068
14.000035,-336.5844,0.05471748
14.050035,-338.88043,0.053470016
14.100036,-341.01862,0.05220145
14.150036,-343.01532,0.05092776
14.200036,-344.88202,0.049669564
14.250036,-346.6295,0.04842174
14.300036,-348.26727,0.047192037
14.350037,-349.80557,0.04597962
14.400037,-351.25473,0.044789374
14.450037,-352.62054,0.04361713
14.500037,-353.91086,0.04246497
14.550037,-355.13272,0.041331053
14.600038,-356.29138,0.04021406
14.650038,-357.3937,0.039114356
14.700038,-358.4436,0.038027406
14.750038,-359.44623,0.03695655
14.800038,-360.4106,0.03590083
14.850039,-361.33875,0.034866095
14.900039,-362.23737,0.03385371
14.950039,-363.11145,0.032863736
15.000039,-363.9648,0.031904936
15.050039,-364.80347,0.030982375
15.1000395,-365.6312,0.030096054
15.15004,-366.4506,0.029259026
15.20004,-367.26572,0.02847153
15.25004,-368.08023,0.027743518
15.30004,-368.8964,0.02707684
15.35004,-369.7159,0.02647996
15.400041,-370.54144,0.025957108
15.450041,-371.37256,0.025507689
15.500041,-372.2108,0.025140405
15.550041,-373.0557,0.02485454
15.600041,-373.90857,0.024654508
15.650042,-374.76877,0.024538219
15.700042,-375.63635,0.024510264
15.750042,-376.51102,0.024560988
15.800042,-377.39304,0.024696112
15.850042,-378.28308,0.024916887
15.900043,-379.18158,0.025219023
15.950043,-380.0882,0.025597334
16.000042,-381.00516,0.02605009
16.050041,-381.93442,0.02657497
16.10004,-382.8764,0.027166843
16.15004,-383.8343,0.02782166
16.200039,-384.80963,0.028536439
16.250038,-385.8069,0.029302716
16.300037,-386.82794,0.030120969
16.350037,-387.87567,0.030980885
16.400036,-388.95343,0.031882524
16.450035,-390.06677,0.032818556
16.500034,-391.2167,0.03379023
16.550034,-392.4099,0.034793973
16.600033,-393.64917,0.035829365
16.650032,-394.93884,0.036892653
16.700031,-396.28564,0.03798634
16.75003,-397.69208,0.03910756
16.80003,-399.16595,0.04026115
16.850029,-400.7122,0.04144174
16.900028,-402.33453,0.04264939
16.950027,-404.04227,0.04388064
17.000027,-405.83887,0.045131326
17.050026,-407.73056,0.046390772
17.100025,-409.71857,0.047641397
17.150024,-411.8049,0.048870325
17.200024,-413.98627,0.05005324
17.250023,-416.25623,0.051156163
17.300022,-418.59964,0.052140355
17.350021,-420.99295,0.05296427
17.40002,-423.40826,0.05358404
17.45002,-425.8125,0.05397159
17.50002,-428.17123,0.05409795
17.550018,-430.4535,0.053967655
17.600018,-432.63544,0.053595304
17.650017,-434.70358,0.053023934
17.700016,-436.6543,0.052294254
17.750015,-438.489,0.05145669
17.800014,-440.21362,0.050547004
17.850014,-441.8347,0.049598992
17.900013,-443.36087,0.04863143
17.950012,-444.79852,0.047656417
18.000011,-446.1562,0.046680152
18.05001,-447.43933,0.045710087
18.10001,-448.65323,0.044745326
18.15001,-449.80374,0.043789983
18.200008,-450.89694,0.04284501
18.250008,-451.93607,0.04190886
18.300007,-452.92508,0.040981412
18.350006,-453.86893,0.040061355
18.400005,-454.77118,0.039147973
18.450005,-455.63403,0.03824395
18.500004,-456.46295,0.03734684
18.550003,-457.26215,0.036459446
18.600002,-458.034,0.03558457
18.650002,-458.78107,0.03472048
18.7,-459.51013,0.0338763
18.75,-460.22363,0.033054948
18.8,-460.92444,0.03225857
18.849998,-461.6156,0.031491697
18.899998,-462.30118,0.030760765
18.949997,-462.98337,0.030070662
18.999996,-463.6643,0.029426575
19.049995,-464.34668,0.028833747
19.099995,-465.03214,0.028298616
19.149994,-465.72244,0.027823567
19.199993,-466.41776,0.027410984
19.249992,-467.11908,0.02706492
19.299992,-467.82718,0.0267905
19.34999,-468.54187,0.026589692
19.39999,-469.26346,0.026459813
19.44999,-469.99216,0.026407242
19.499989,-470.72772,0.026427925
19.549988,-471.4701,0.02652204
19.599987,-472.21927,0.026689649
19.649986,-472.97592,0.026925683
19.699986,-473.73965,0.027232587
19.749985,-474.51212,0.027601361
19.799984,-475.29318,0.028034091
19.849983,-476.08472,0.028522134
19.899982,-476.8871,0.029067814
19.949982,-477.7026,0.029660583
19.99998,-478.53247,0.030298471
20.04998,-479.37872,0.030977368
20.09998,-480.24338,0.031692624
20.149979,-481.1275,0.03243971
20.199978,-482.03522,0.033216715
20.249977,-482.96716,0.03401971
20.299976,-483.9264,0.03484553
20.349976,-484.91595,0.035691917
20.399975,-485.93842,0.03655958
20.449974,-486.9969,0.037448287
20.499973,-488.09384,0.0383538
20.549973,-489.23334,0.03928107
20.599972,-490.41733,0.040222824
20.649971,-491.64975,0.041181803
20.69997,-492.93344,0.04215169
20.74997,-494.2712,0.043127537
20.799969,-495.66577,0.04410976
20.849968,-497.1177,0.045082927
20.899967,-498.6278,0.04603696
20.949966,-500.19452,0.046958685
20.999966,-501.813,0.04782462
21.049965,-503.47705,0.04861617
21.099964,-505.17633,0.049306154
21.149963,-506.8974,0.04987216
21.199963,-508.62442,0.050289273
21.249962,-510.33716,0.05053675
21.299961,-512.0182,0.050602674
21.34996,-513.65063,0.0504905
21.39996,-515.22144,0.05020809
21.449959,-516.722,0.049772322
21.499958,-518.1466,0.049209535
21.549957,-519.4954,0.04854524
21.599957,-520.76904,0.047805667
21.649956,-521.97046,0.047012925
21.699955,-523.1046,0.046186745
21.749954,-524.17505,0.045336723
21.799953,-525.18713,0.044475675
21.849953,-526.14514,0.0436064
21.899952,-527.05316,0.042738974
21.949951,-527.9153,0.04187298
21.99995,-528.73535,0.041017354
22.04995,-529.5175,0.0401662
22.099949,-530.2656,0.03932947
22.149948,-530.98303,0.038503826
22.199947,-531.67236,0.03769362
22.249947,-532.3382,0.036896944
22.299946,-532.9823,0.036114752
22.349945,-533.6084,0.03535348
22.399944,-534.21826,0.03461057
22.449944,-534.81476,0.03388822
22.499943,-535.4013,0.033189893
22.549942,-535.9798,0.032520413
22.599941,-536.5525,0.03188145
22.64994,-537.1223,0.031277895
22.69994,-537.691,0.030708075
22.749939,-538.25916,0.03017795
22.799938,-538.82947,0.029690862
22.849937,-539.40295,0.029251575
22.899937,-539.9799,0.028858185
22.949936,-540.5613,0.028522372
22.999935,-541.14825,0.0282408
23.049934,-541.7408,0.028016627
23.099934,-542.339,0.027851462
23.149933,-542.9432,0.02774781
23.199932,-543.55365,0.027708411
23.249931,-544.1701,0.027728498
23.29993,-544.7926,0.027813494
23.34993,-545.4214,0.027956486
23.39993,-546.0564,0.028162837
23.449928,-546.6983,0.028431535
23.499928,-547.3479,0.02875626
23.549927,-548.00446,0.029136121
23.599926,-548.6688,0.029571414
23.649925,-549.3433,0.030056477
23.699924,-550.02734,0.030582905
23.749924,-550.72284,0.031153917
23.799923,-551.4311,0.03176558
23.849922,-552.1534,0.03241098
23.899921,-552.8915,0.033088803
23.94992,-553.6466,0.033792615
23.99992,-554.4203,0.03451979
24.04992,-555.2145,0.035265684
24.099918,-556.03076,0.03602922
24.149918,-556.8717,0.036804497
24.199917,-557.7383,0.037588835
24.249916,-558.6322,0.038383603
24.299915,-559.55457,0.039179564
24.349915,-560.5073,0.039980054
24.399914,-561.4911,0.040776014
24.449913,-562.507,0.041569293
24.499912,-563.5547,0.042348266
24.549911,-564.635,0.04310751
24.59991,-565.74725,0.043845534
24.64991,-566.8905,0.044550896
24.69991,-568.06067,0.045211732
24.749908,-569.2554,0.045815945
24.799908,-570.4694,0.046356678
24.849907,-571.6965,0.046819925
24.899906,-572.9298,0.047192097
24.949905,-574.1612,0.0474689
24.999905,-575.38214,0.04763192
25.049904,-576.58374,0.047684908
25.099903,-577.75867,0.047621965
25.149902,-578.89954,0.04745227
25.199902,-580.0016,0.047176898
25.2499,-581.06067,0.046804786
25.2999,-582.0747,0.046354532
25.3499,-583.04285,0.04583025
25.399899,-583.9648,0.045251846
25.449898,-584.8424,0.04462397
25.499897,-585.6764,0.043961287
25.549896,-586.47015,0.043269873
25.599895,-587.225,0.04256183
25.649895,-587.9447,0.041836858
25.699894,-588.6308,0.04110384
25.749893,-589.28516,0.040365458
25.799892,-589.911,0.039623737
25.849892,-590.5116,0.038884044
25.89989,-591.089,0.038149297
25.94989,-591.64594,0.03742206
25.99989,-592.1849,0.036706805
26.049889,-592.7087,0.03600496
26.099888,-593.2189,0.035317898
26.149887,-593.71893,0.03464973
26.199886,-594.2106,0.03400302
26.249886,-594.6951,0.0333817
26.299885,-595.17535,0.032787204
26.349884,-595.65247,0.03222096
26.399883,-596.12787,0.031686783
26.449883,-596.60376,0.031191051
26.499882,-597.08093,0.030733705
26.549881,-597.5613,0.03031671
26.59988,-598.0446,0.029944181
26.64988,-598.53235,0.029616535
26.699879,-599.0243,0.029336572
26.749878,-599.52124,0.029105663
26.799877,-600.02344,0.028924942
26.849876,-600.53064,0.028797865
26.899876,-601.04333,0.028721452
26.949875,-601.5615,0.028701425
26.999874,-602.0851,0.028734088
27.049873,-602.61414,0.028822422
27.099873,-603.1486,0.028961182
27.149872,-603.6885,0.029153347
27.199871,-604.2342,0.029393792
27.24987,-604.78625,0.02968806
27.29987,-605.3445,0.030026138
27.349869,-605.90985,0.030411124
27.399868,-606.4829,0.030839205
27.449867,-607.06445,0.031309247
27.499866,-607.65497,0.031814456
27.549866,-608.25586,0.03235668
27.599865,-608.86755,0.032928586
27.649864,-609.4918,0.03352809
27.699863,-610.1298,0.03415388
27.749863,-610.78253,0.034798622
27.799862,-611.4514,0.03546256
27.849861,-612.1375,0.036143064
27.89986,-612.84204,0.036835432
27.94986,-613.56616,0.037534237
27.999859,-614.3106,0.03823781
28.049858,-615.07697,0.038942814
28.099857,-615.8656,0.039643466
28.149857,-616.67676,0.040335417
28.199856,-617.51,0.04101658
28.249855,-618.36584,0.04167509
28.299854,-619.24274,0.04230869
28.349854,-620.139,0.042911112
28.399853,-621.053,0.043471217
28.449852,-621.9817,0.04398477
28.499851,-622.9219,0.044439793
28.54985,-623.869,0.044828653
28.59985,-624.81866,0.04514551
28.649849,-625.76526,0.045385122
28.699848,-626.70496,0.04554224
28.749847,-627.6316,0.04561448
28.799847,-628.5404,0.04559779
28.849846,-629.42737,0.045500517
28.899845,-630.2887,0.04532081
28.949844,-631.1218,0.045066833
28.999844,-631.9249,0.04474342
29.049843,-632.69684,0.04436302
29.099842,-633.4368,0.04392886
29.149841,-634.14496,0.04345441
29.19984,-634.82306,0.042937636
29.24984,-635.47235,0.04239416
29.299839,-636.09296,0.04182434
29.349838,-636.6864,0.041240513
29.399837,-637.2554,0.04063523
29.449837,-637.8008,0.040023744
29.499836,-638.32446,0.039405107
29.549835,-638.8283,0.03878188
29.599834,-639.3142,0.03815496
29.649834,-639.7839,0.037533283
29.699833,-640.23914,0.036917686
29.749832,-640.6821,0.036310077
29.799831,-641.1147,0.035713196
29.84983,-641.5384,0.0351274
29.89983,-641.9553,0.034558654
29.94983,-642.3669,0.034010172
29.999828,-642.77454,0.033480287
30.049828,-643.17975,0.032977104
