time,energy,error
6.850109,447.661,0.14998972
6.9001102,458.24362,0.11585599
6.9501114,469.1948,0.0699271
7.0001125,471.20047,0.052930355
7.0501137,467.47595,0.07051396
7.100115,461.58185,0.09116697
7.150116,461.34482,0.08380067
7.200117,464.61,0.06189269
7.2501183,465.76306,0.05107683
7.3001194,464.27933,0.056186795
7.3501205,462.47192,0.06327361
7.4001217,463.42224,0.054216504
7.450123,465.4026,0.03415245
7.500124,465.94318,0.023358583
7.550125,465.2683,0.028763473
7.6001263,464.15884,0.0362885
7.6501274,464.22388,0.031336784
7.7001286,464.95227,0.018080711
7.7501297,465.1084,0.009811401
7.800131,464.8111,0.012310088
7.850132,464.21396,0.01936841
7.900133,463.8347,0.021437287
7.9501343,463.93927,0.016049862
8.000135,463.99933,0.009319603
8.050137,463.81512,0.008259892
8.100138,463.41995,0.013252199
8.150139,462.956,0.017920613
8.20014,462.7916,0.016617894
8.250141,462.7695,0.011949718
8.300142,462.57925,0.010902762
8.350143,462.1501,0.015542507
8.400145,461.58096,0.020976782
8.450146,461.21143,0.022324562
8.500147,461.0163,0.021169305
8.550148,460.64066,0.022715092
8.600149,459.83728,0.02932483
8.65015,458.5072,0.039254785
8.700151,456.84412,0.04858911
8.750153,455.52893,0.052275777
8.800154,455.12833,0.04993832
8.850155,455.29297,0.044458628
8.900156,455.3072,0.040122867
8.950157,454.80194,0.04072231
9.000158,453.65253,0.04637897
9.050159,451.5667,0.057996154
9.100161,447.5589,0.07618451
9.150162,442.97394,0.087635875
9.200163,442.11578,0.08327389
9.250164,445.85004,0.06174326
9.300165,448.8917,0.037685752
9.350166,448.8777,0.03536004
9.400167,445.52994,0.05678487
9.450169,438.9078,0.08352065
9.50017,434.82245,0.092686355
9.550171,437.00287,0.07985115
9.600172,440.7077,0.058662653
9.650173,441.62878,0.049809456
9.700174,438.99695,0.062354505
9.750175,432.6797,0.08667469
9.800177,426.39966,0.10356951
9.850178,425.00696,0.10370374
9.900179,426.1941,0.09551525
9.95018,423.95557,0.09656155
10.000181,416.1963,0.111771226
10.050182,403.2799,0.13607252
10.1001835,375.61316,0.18437481
10.150185,348.00024,0.21233124
10.200186,339.66174,0.20860946
10.250187,356.14423,0.16822362
10.300188,377.04193,0.092677474
10.350189,384.41614,0.044228137
10.40019,383.7599,0.039210677
10.4501915,376.79944,0.07742196
10.500193,361.46857,0.12616402
10.550194,351.51367,0.14433789
10.600195,357.48096,0.123236656
10.650196,369.00342,0.07600725
10.700197,374.12445,0.039094567
10.750198,373.93475,0.0373289
10.8001995,369.4856,0.064451575
10.850201,362.8537,0.090004444
10.900202,362.14255,0.08859038
10.950203,366.69073,0.063809335
11.000204,369.8048,0.039132476
11.050205,369.97864,0.03494966
11.100206,367.77457,0.04992366
11.1502075,364.77997,0.06476003
11.200209,364.54846,0.06333113
11.25021,366.6358,0.047545433
11.300211,368.06595,0.03237033
11.350212,368.05664,0.030137837
11.400213,366.86652,0.039699912
11.450214,365.26315,0.049690127
11.500216,364.65765,0.051131546
11.550217,365.1485,0.044751287
11.600218,365.7163,0.03720796
11.650219,365.8095,0.033728123
11.70022,365.50577,0.034294784
11.750221,365.17572,0.03515762
11.800222,365.19138,0.03273946
11.850224,365.50232,0.02656269
11.900225,365.74863,0.019531786
11.950226,365.72806,0.015627265
12.000227,365.4422,0.01712966
12.050228,364.8994,0.022729516
12.100229,364.31042,0.027581334
12.15023,364.1042,0.026869714
12.200232,364.27637,0.020565987
12.250233,364.37796,0.013797343
12.300234,364.20218,0.01251328
12.350235,363.72476,0.017882347
12.400236,363.05783,0.024471283
12.450237,362.66077,0.026101112
12.500238,362.56357,0.023630857
12.55024,362.33093,0.023158073
12.600241,361.6842,0.027978837
12.650242,360.66095,0.035553455
12.700243,359.66922,0.041432977
12.750244,358.9633,0.04441905
12.800245,358.28036,0.046668768
12.850246,357.41684,0.049186826
12.900248,356.58615,0.050787568
12.950249,356.043,0.05066359
13.00025,355.72076,0.049280524
13.050251,355.31723,0.048588276
13.100252,354.58716,0.05018288
13.150253,353.4794,0.054011405
13.200254,352.11136,0.059136868
13.250256,350.55078,0.06497705
13.300257,348.6781,0.07147306
13.350258,346.7017,0.07639706
13.400259,345.55597,0.07615012
13.45026,345.813,0.070388496
13.500261,346.60278,0.06272167
13.550262,346.4876,0.060508847
13.600264,344.3817,0.06910181
13.650265,339.35486,0.088561
13.700266,331.46783,0.112041
13.750267,324.57117,0.12564021
13.800268,323.73547,0.121072054
13.850269,327.55292,0.10304147
13.90027,330.25092,0.08626449
13.950272,328.48132,0.086076915
14.000273,320.69568,0.10745722
14.050274,307.45197,0.13757002
14.100275,289.98804,0.16921061
14.150276,269.7754,0.19408715
14.200277,269.79993,0.17122251
14.250278,286.7323,0.12812638
14.30028,300.16364,0.067714095
14.350281,304.15735,0.028616488
14.400282,302.80206,0.04076624
14.450283,295.015,0.08087462
14.500284,281.05603,0.12466049
14.550285,275.3526,0.13539898
14.6002865,283.92133,0.10541493
14.650288,293.8653,0.05880785
14.700289,297.1302,0.027676344
14.75029,296.44507,0.03342873
14.800291,291.4029,0.06573862
14.850292,283.2805,0.09668547
14.900293,280.68472,0.10281247
14.9502945,285.68665,0.080540836
15.000296,290.9903,0.048175573
15.050297,292.76746,0.02933073
15.100298,292.06262,0.03479445
15.150299,289.00305,0.055580854
15.2003,285.4881,0.07194096
15.250301,285.33542,0.070601285
15.3003025,287.90518,0.054187536
15.350304,289.8365,0.03669411
15.400305,290.1877,0.030521274
15.450306,289.37057,0.036740005
15.500307,288.06403,0.045314312
15.550308,287.77258,0.044959188
15.600309,288.81598,0.03353733
15.6503105,289.74637,0.018856764
15.700312,289.90775,0.011370659
15.750313,289.56064,0.015527368
15.800314,288.72665,0.026194334
15.850315,287.99222,0.03278184
15.900316,288.13074,0.028866172
15.950317,288.64056,0.017870665
16.000319,288.7756,0.0091820955
16.05031,288.56427,0.009705305
16.100302,288.04724,0.017691016
16.150293,287.45343,0.024154186
16.200285,287.3533,0.022425413
16.250277,287.50674,0.015845597
16.300268,287.4332,0.012887359
16.35026,287.0204,0.017507076
16.400251,286.22147,0.026486874
16.450243,285.2893,0.03435409
16.500235,284.5853,0.038681865
16.550226,284.1087,0.04057473
16.600218,283.62793,0.042247176
16.65021,283.03958,0.04442835
16.700201,282.50882,0.045761168
16.750193,282.24124,0.044944108
16.800184,282.14328,0.04301703
16.850176,281.8191,0.043095708
16.900167,280.93475,0.047445536
16.95016,279.43677,0.05518675
17.00015,277.7882,0.062480688
17.050142,276.83447,0.06488001
17.100134,277.0063,0.06079638
17.150126,277.71198,0.053589344
17.200117,277.95148,0.049568176
17.250109,277.07867,0.053120255
17.3001,274.94824,0.063471556
17.350092,272.05457,0.07548523
17.400084,269.5827,0.083443105
17.450075,268.65753,0.08371973
17.500067,269.41602,0.07693207
17.550058,270.46393,0.069030166
17.60005,270.25366,0.06745589
17.650042,267.92957,0.07629931
17.700033,263.2849,0.092896104
17.750025,257.6631,0.1091913
17.800016,253.76843,0.11750209
17.850008,252.30463,0.11768556
17.9,249.69885,0.11951351
17.949991,241.9862,0.13241738
17.999983,231.13745,0.14938295
18.049974,223.89252,0.15681708
18.099966,225.60132,0.14560497
18.149958,233.45056,0.116034985
18.19995,240.13086,0.085422754
18.24994,242.27283,0.07028675
18.299932,240.31323,0.07600415
18.349924,234.99396,0.0948199
18.399916,229.72809,0.108991265
18.449907,229.36072,0.10602826
18.499899,233.6651,0.08646977
18.54989,237.93085,0.06297344
18.599882,239.51306,0.05075836
18.649874,238.45624,0.055639625
18.699865,235.39636,0.07031715
18.749857,232.58014,0.08063269
18.799849,232.5871,0.077772975
18.84984,234.78296,0.064403415
18.899832,236.73303,0.050359488
18.949823,237.27127,0.044617772
18.999815,236.4332,0.04913497
19.049807,234.77328,0.058155775
19.099798,233.545,0.06327242
19.14979,233.78497,0.0597232
19.199781,235.06647,0.049253225
19.249773,236.17902,0.03831911
19.299765,236.52347,0.033127308
19.349756,236.15292,0.035142124
19.399748,235.3775,0.04058844
19.44974,234.76228,0.043980956
19.499731,234.73851,0.042402983
19.549723,235.15689,0.0368011
19.599714,235.59233,0.030210137
19.649706,235.79317,0.025395036
19.699697,235.75136,0.023474693
19.74969,235.55617,0.02374363
19.79968,235.32848,0.02443099
19.849672,235.1754,0.023990095
19.899664,235.11008,0.02214253
19.949656,235.05234,0.019981205
19.999647,234.91309,0.019077301
20.049639,234.6526,0.020289421
20.09963,234.2864,0.023047566
20.149622,233.90042,0.025723457
20.199614,233.59769,0.02700591
20.249605,233.37915,0.027081907
20.299597,233.13829,0.02741909
20.349588,232.75635,0.029402971
20.39958,232.19403,0.03310144
20.449572,231.54274,0.03711623
20.499563,230.99594,0.03963101
20.549555,230.68723,0.039815784
20.599546,230.54742,0.038520455
20.649538,230.36388,0.037689626
20.69953,229.95944,0.03888923
20.749521,229.29697,0.042147517
20.799513,228.48074,0.046196103
20.849504,227.66972,0.049754024
20.899496,226.92264,0.052470922
20.949488,226.1951,0.054734886
20.99948,225.42538,0.056924462
21.04947,224.63223,0.059031844
21.099463,223.85223,0.060948014
21.149454,223.06528,0.06282812
21.199446,222.19629,0.065018296
21.249437,221.18378,0.067631245
21.299429,220.07178,0.0704304
21.34942,218.91302,0.07327509
21.399412,217.6673,0.07641935
21.449404,216.21448,0.08003235
21.499395,214.64917,0.083458066
21.549387,213.281,0.08570075
21.599379,212.22113,0.086881876
21.64937,210.96912,0.08894205
21.699362,208.68073,0.094510674
21.749353,204.96619,0.10392469
21.799345,200.29016,0.114810646
21.849337,194.96454,0.12598217
21.899328,188.2475,0.13764048
21.94932,179.4375,0.15013576
21.999311,172.79236,0.15398556
22.049303,173.83234,0.14069211
22.099295,181.17944,0.11362058
22.149286,188.23206,0.080186844
22.199278,191.25415,0.06003213
22.24927,190.3927,0.062125623
22.299261,186.17279,0.07980716
22.349253,180.63824,0.09849107
22.399244,178.6593,0.101688504
22.449236,181.84583,0.08668029
22.499228,186.19818,0.063747644
22.54922,188.27008,0.048456073
22.59921,187.74615,0.05053717
22.649202,184.84003,0.06601381
22.699194,181.08252,0.0814572
22.749186,179.88345,0.08394498
22.799177,182.21262,0.070744395
22.849169,185.20349,0.051252484
22.89916,186.53928,0.039051175
22.949152,186.09033,0.041297197
22.999144,184.19684,0.05360949
23.049135,182.11438,0.06420803
23.099127,181.85567,0.06358647
23.149118,183.48323,0.051455796
23.19911,185.14394,0.036031008
23.249102,185.77008,0.027224183
23.299093,185.45438,0.029228628
23.349085,184.44717,0.037920237
23.399076,183.46759,0.04459858
23.449068,183.44707,0.043038726
23.49906,184.23102,0.033965945
23.549051,184.91235,0.023461103
23.599043,185.08269,0.017874718
23.649035,184.83026,0.019550681
23.699026,184.2738,0.02562499
23.749018,183.73323,0.030313253
23.79901,183.62967,0.029423714
23.849,183.89474,0.023446321
23.898993,184.10208,0.016688347
23.948984,184.04457,0.013897538
23.998976,183.72461,0.016948998
24.048967,183.16045,0.02350676
24.098959,182.57703,0.028850198
24.14895,182.28424,0.02997601
24.198942,182.24602,0.02794838
24.248934,182.17294,0.026302636
24.298925,181.8443,0.027973294
24.348917,181.17053,0.033293366
24.398909,180.26906,0.039807796
24.4489,179.48346,0.04428196
24.498892,179.1044,0.045161605
24.548883,179.04677,0.043509245
24.598875,178.94133,0.042244375
24.648867,178.48369,0.04391563
24.698858,177.56747,0.048772454
24.74885,176.37979,0.05473107
24.798841,175.34247,0.058976173
24.848833,174.77948,0.0600214
24.898825,174.6236,0.05864626
24.948816,174.49658,0.057189763
24.998808,174.04077,0.05776155
25.0488,173.15784,0.060819507
25.098791,172.0022,0.064976215
25.148783,170.94519,0.06824696
25.198774,170.22906,0.06965089
25.248766,169.74237,0.0698657
25.298758,169.16858,0.07054806
25.34875,168.20508,0.07307935
25.39874,166.76184,0.07755709
25.448732,165.00562,0.082924604
25.498724,163.22119,0.08787066
25.548716,161.5976,0.09171867
25.598707,160.02014,0.09508693
25.648699,158.05896,0.099491835
25.69869,155.21893,0.106277406
25.748682,151.28027,0.11544156
25.798674,146.37115,0.12593073
25.848665,140.92322,0.13573015
25.898657,136.89874,0.13926041
25.948648,136.78705,0.13219309
25.99864,140.36688,0.115710974
26.048632,144.73914,0.09500736
26.098623,147.3092,0.07985854
26.148615,147.31635,0.07651734
26.198606,145.14496,0.08324516
26.248598,142.12134,0.09261048
26.29859,140.58313,0.09527534
26.348581,141.84387,0.08720875
26.398573,144.58203,0.07222438
26.448565,146.59674,0.058938265
26.498556,146.97522,0.054705024
26.548548,145.82794,0.059960127
26.59854,143.95367,0.06825185
26.648531,142.91342,0.07135463
26.698523,143.63672,0.065535545
26.748514,145.25754,0.054178238
26.798506,146.36996,0.0446831
26.848497,146.44849,0.04260969
26.898489,145.6182,0.047606707
26.94848,144.46368,0.054096162
26.998472,143.9372,0.05589187
27.048464,144.44461,0.050898075
27.098455,145.38159,0.042177677
27.148447,145.991,0.035071075
27.198439,146.0258,0.033156812
27.24843,145.59398,0.03600186
27.298422,145.00987,0.03992641
27.348413,144.72995,0.040881455
27.398405,144.95422,0.03726238
27.448397,145.4189,0.030704737
27.498388,145.73627,0.024669409
27.54838,145.7605,0.022025108
27.598372,145.528,0.023252964
27.648363,145.15941,0.02628684
27.698355,144.86528,0.028053343
27.748346,144.79797,0.026793003
27.798338,144.8786,0.023279965
27.84833,144.90878,0.020049453
27.898321,144.77042,0.019477129
27.948313,144.44041,0.022126198
27.998304,143.97043,0.026401043
28.048296,143.51816,0.02982539
28.098288,143.23131,0.030976474
28.14828,143.08958,0.030414462
28.19827,142.93634,0.029970288
28.248262,142.63023,0.03127414
28.298254,142.1219,0.034558892
28.348246,141.49434,0.038553596
28.398237,140.92082,0.041573524
28.448229,140.53519,0.042803764
28.49822,140.28769,0.04286045
28.548212,139.9923,0.04328406
28.598204,139.4906,0.04529172
28.648195,138.7493,0.04885745
28.698187,137.89053,0.052802682
28.748178,137.12894,0.055723786
28.79817,136.58481,0.0570516
28.848162,136.1871,0.057460308
28.898153,135.71942,0.05828148
28.948145,135.00632,0.060498
28.998137,134.01129,0.06408191
29.048128,132.86401,0.068125665
29.09812,131.75311,0.07159996
29.148111,130.79529,0.074076414
29.198103,129.93347,0.075906634
29.248095,129.01007,0.07788718
29.298086,127.87921,0.08060753
29.348078,126.51135,0.084088326
29.39807,124.99115,0.08790809
29.448061,123.42206,0.091606975
29.498053,121.815735,0.09517819
29.548044,120.00427,0.09916377
29.598036,117.7182,0.10434556
29.648027,114.67981,0.111245275
29.698019,110.70746,0.11983633
29.74801,106.04224,0.12852848
29.798002,102.4436,0.13210702
29.847994,102.205505,0.12614149
29.897985,105.38031,0.11091936
29.947977,109.464966,0.09126979
29.997969,111.99817,0.07643473
30.04796,112.17346,0.07268262
