time,energy,error
3.2998521,986.5758,6.378293E-4
3.3498485,984.2094,5.392432E-4
3.399845,982.6955,4.3809414E-4
3.4498413,981.7581,3.336072E-4
3.4998376,981.15564,2.555251E-4
3.549834,981.08417,1.7952919E-4
3.5998304,981.0242,1.3297796E-4
3.6498268,981.29877,1.0192394E-4
3.6998231,981.6675,7.498264E-5
3.7498195,982.30566,6.741285E-5
3.799816,982.81036,5.1140785E-5
3.8498123,983.2883,5.5015087E-5
3.8998086,983.7435,4.5001507E-5
3.949805,984.03204,4.851818E-5
3.9998014,984.1688,4.9948692E-5
4.0498214,984.1615,4.6491623E-5
4.0998416,984.0254,5.197525E-5
4.149862,983.7142,5.8054924E-5
4.199882,983.28314,5.8591366E-5
4.2499022,982.6996,5.888939E-5
4.2999225,981.98535,6.2167645E-5
4.3499427,981.07465,7.259846E-5
4.399963,980.0061,7.522106E-5
4.449983,978.8741,8.4519386E-5
4.5000033,977.62854,9.828806E-5
4.5500236,976.54614,1.15156174E-4
4.600044,975.3244,1.3107061E-4
4.650064,974.1523,1.5985966E-4
4.700084,973.2308,1.8656254E-4
4.7501044,972.35315,2.1743774E-4
4.8001246,971.8635,2.501011E-4
4.850145,972.81226,2.7239323E-4
4.900165,975.3922,3.1983852E-4
4.9501853,980.5596,3.6722422E-4
5.0002055,989.52795,4.2653084E-4
5.0502257,998.734,4.9203634E-4
5.100246,1008.20325,5.713701E-4
5.150266,1017.64545,6.2179565E-4
5.2002864,1027.1798,7.019043E-4
5.2503066,1036.6548,7.507205E-4
5.300327,1045.9686,7.801056E-4
5.350347,1055.2726,9.060502E-4
5.4003673,1064.1285,9.249449E-4
5.4503875,1072.8125,0.0011126399
5.5004077,1081.0312,0.0011659861
5.550428,1082.554,0.0012975931
5.600448,1073.314,0.0012225509
5.6504683,1063.5447,0.0011200905
5.7004886,1054.4568,9.995699E-4
5.750509,1046.0281,9.1040134E-4
5.800529,1037.8652,0.0010341406
5.850549,1030.3239,8.75473E-4
5.9005694,1021.61316,0.00204885
5.9505897,1012.3557,0.0010082126
6.00061,996.40576,0.002597928
6.05063,967.69336,9.406805E-4
6.1006503,956.72437,0.001619637
6.1506705,951.5993,7.586479E-4
6.2006907,946.473,0.001649797
6.250711,942.42834,7.5387955E-4
6.300731,938.0562,0.0015164614
6.3507514,937.93274,0.0014172792
6.4007716,936.4754,8.664131E-4
6.450792,939.4614,8.468628E-4
6.500812,940.9171,8.622408E-4
6.5508323,941.5751,7.019043E-4
6.6008525,941.47095,6.121397E-4
6.6508727,934.1587,9.776354E-4
6.700893,926.5301,0.0025968552
6.750913,925.51587,0.0016550422
6.8009334,923.5801,0.001508832
6.8509536,919.75305,0.0011243224
6.900974,914.0753,9.060502E-4
6.950994,905.13635,6.9230795E-4
7.001014,894.6807,5.481839E-4
7.0510345,885.6943,4.8351288E-4
7.1010547,878.2571,3.989935E-4
7.151075,871.58997,3.0952692E-4
7.201095,865.8107,2.5951862E-4
7.2511153,860.2072,2.4747849E-4
7.3011355,854.8196,2.797246E-4
7.3511558,850.1948,3.6346912E-4
7.401176,844.9833,3.1924248E-4
7.451196,841.3148,2.3186207E-4
7.5012164,838.32935,2.1100044E-4
7.5512366,835.6708,2.4867058E-4
7.601257,833.4349,3.5208464E-4
7.651277,831.0371,4.0197372E-4
7.7012973,828.5127,2.6613474E-4
7.7513175,826.49274,1.7249584E-4
7.8013377,825.6557,1.2099743E-4
7.851358,824.7046,1.0275841E-4
7.901378,824.29126,1.0043383E-4
7.9513984,823.67053,1.320839E-4
8.001417,822.9182,2.5081635E-4
8.05139,822.0911,7.8874826E-4
8.101362,821.0563,7.163882E-4
8.151335,820.2762,4.6503544E-4
8.201307,818.9938,4.6920776E-4
8.25128,818.0024,3.8182735E-4
8.301252,817.0608,3.0320883E-4
8.351225,816.213,2.862215E-4
8.401197,815.139,2.2745132E-4
8.45117,815.23804,1.5121698E-4
8.5011425,816.646,1.283884E-4
8.551115,818.18677,1.3697147E-4
8.601088,821.11487,2.2357702E-4
8.65106,824.3877,5.328655E-4
8.701033,828.0835,3.3664703E-4
8.751005,832.70654,1.6248226E-4
8.800978,838.24817,1.2415648E-4
8.85095,843.8498,1.231432E-4
8.900923,850.53925,1.7929077E-4
8.950895,857.9493,4.1550398E-4
9.000868,865.2294,6.994009E-4
9.05084,872.05634,8.583069E-4
9.100813,879.00665,5.110502E-4
9.150785,886.3724,3.296137E-4
9.200758,893.8432,3.9309263E-4
9.2507305,901.6253,7.510781E-4
9.300703,909.1929,4.529953E-4
9.350676,916.89124,2.861619E-4
9.400648,925.05994,2.3144484E-4
9.450621,929.2562,2.4998188E-4
9.500593,929.03345,4.569292E-4
9.550566,925.3,0.0014656782
9.600538,917.5641,0.0016750097
9.650511,908.10846,7.4881315E-4
9.700483,897.71497,5.1665306E-4
9.750456,887.69885,4.8470497E-4
9.800428,877.10547,4.9746037E-4
9.850401,865.76715,0.001331687
9.900373,846.44604,0.0026285648
9.950346,818.76184,0.006016135
10.000319,794.52246,0.0032838583
10.050291,795.9933,9.983778E-4
10.100264,798.09735,0.0020413399
10.150236,804.17456,0.0011706352
10.200209,813.23645,8.7744E-4
10.250181,821.6635,0.0012495518
10.300154,831.3941,4.4965744E-4
10.350126,842.21185,3.1757355E-4
10.400099,851.0122,3.7574768E-4
10.450071,851.2387,5.712509E-4
10.500044,848.80286,5.863905E-4
10.550016,842.653,0.0013605356
10.599989,834.00305,8.6176395E-4
10.649961,825.10614,9.3865395E-4
10.699934,815.9425,4.5883656E-4
10.749907,807.0314,2.8002262E-4
10.799879,798.5346,2.2315979E-4
10.849852,790.51166,2.837777E-4
10.899824,782.6195,2.991557E-4
10.949797,775.0288,2.4044514E-4
10.999769,767.89844,3.77357E-4
11.049742,760.42664,6.3693523E-4
11.099714,753.4454,3.0720234E-4
11.149687,747.1351,1.8179417E-4
11.199659,741.05835,1.5413761E-4
11.249632,735.7012,1.667738E-4
11.299604,730.9506,2.4545193E-4
11.349577,727.474,3.9041042E-4
11.3995495,724.54407,3.401041E-4
11.449522,721.94653,2.4729967E-4
11.499495,719.96765,3.7020445E-4
11.549467,718.6742,3.9434433E-4
11.59944,717.9627,3.0112267E-4
11.649412,717.73737,3.9613247E-4
11.699385,717.40454,0.0013065338
11.749357,717.65247,5.687475E-4
11.79933,718.2997,4.4250488E-4
11.849302,718.89935,4.3737888E-4
11.899275,720.2044,2.6667118E-4
11.949247,722.3533,2.734065E-4
11.99922,724.5445,2.887249E-4
12.049192,726.7458,5.018115E-4
12.099165,728.66644,5.8496E-4
12.1491375,731.21216,2.8789043E-4
12.19911,733.92755,2.3132563E-4
12.249083,736.6774,1.9812584E-4
12.299055,739.63995,1.6903877E-4
12.349028,742.7314,1.3667345E-4
12.399,746.14594,1.1831522E-4
12.448973,749.6221,1.09791756E-4
12.498945,753.2408,9.7453594E-5
12.548918,757.0615,1.1366606E-4
12.59889,761.351,1.6713142E-4
12.648863,766.2981,2.9027462E-4
12.698835,771.37726,3.322363E-4
12.748808,777.5057,2.6673079E-4
12.79878,783.3484,2.5987625E-4
12.848753,787.7449,2.566576E-4
12.8987255,791.6712,2.899766E-4
12.948698,794.0383,4.4846535E-4
12.998671,795.06036,7.620454E-4
13.048643,794.7451,0.0017857552
13.098616,789.33093,0.0026253462
13.148588,788.938,0.0012702346
13.198561,789.3679,9.949207E-4
13.248533,788.11426,0.0014029741
13.298506,784.1248,0.0015083551
13.348478,779.0829,0.0011053085
13.398451,776.4377,6.251335E-4
13.448423,773.90326,0.0012865067
13.498396,771.5109,0.0011066198
13.548368,769.3783,0.001013875
13.598341,766.5111,0.0018559694
13.6483135,765.26263,7.5495243E-4
13.698286,764.2084,6.914139E-4
13.748259,762.7068,5.6934357E-4
13.798231,760.99695,9.3483925E-4
13.848204,759.92566,7.664561E-4
13.898176,759.6267,5.4842234E-4
13.948149,759.31885,0.0011395216
13.998121,758.8269,8.4900856E-4
14.048094,757.0321,0.0023719072
14.098066,756.6775,0.0014408827
14.148039,761.35767,4.042387E-4
14.198011,767.03754,5.850196E-4
14.247984,772.6966,0.0010400414
14.297956,778.528,0.001259625
14.347929,782.073,0.0018627644
14.397902,784.00964,9.444952E-4
14.447874,782.0805,0.0010842681
14.497847,774.572,0.0011185408
14.547819,766.4789,7.187724E-4
14.597792,755.2693,9.7203255E-4
14.647764,743.67163,8.0251694E-4
14.697737,734.0249,0.0010032654
14.747709,724.37854,0.0012191534
14.797682,714.3552,6.505251E-4
14.847654,705.25336,5.8221817E-4
14.897627,697.1977,4.90427E-4
14.947599,689.59753,3.2687187E-4
14.997572,682.4103,2.1392107E-4
15.0475445,675.90424,1.681447E-4
15.097517,670.5752,1.6152859E-4
15.14749,667.72656,1.7142296E-4
15.197462,666.0696,1.7398596E-4
15.247435,665.5304,1.5580654E-4
15.297407,665.07263,1.4263391E-4
15.34738,665.40967,1.3905764E-4
15.397352,665.5907,1.655817E-4
15.447325,665.8664,2.2530556E-4
15.497297,665.9883,2.322197E-4
15.54727,666.26764,1.9395351E-4
15.597242,666.6829,1.4084578E-4
15.647215,667.0479,1.10805035E-4
15.697187,667.54895,8.237362E-5
15.74716,668.0024,7.015467E-5
15.7971325,668.7161,6.657839E-5
15.847105,669.6433,6.920099E-5
15.897078,670.49866,7.623434E-5
15.94705,671.4552,8.761883E-5
15.997023,672.9872,1.1211634E-4
16.046995,674.7996,1.5771389E-4
16.096968,676.23444,2.07901E-4
16.14694,678.1116,2.3514032E-4
16.196913,680.4807,2.4437904E-4
16.246885,683.1077,3.0595064E-4
16.296858,686.089,3.7890673E-4
16.34683,688.93805,6.5886974E-4
16.396803,691.6331,4.4381618E-4
16.446775,693.90497,2.7680397E-4
16.496748,697.2733,2.4968386E-4
16.54672,700.9317,3.232956E-4
16.596693,705.7344,3.2389164E-4
16.646666,711.5394,2.3186207E-4
16.696638,718.4234,1.9729137E-4
16.74661,725.86664,1.7493963E-4
16.796583,733.53406,2.3955107E-4
16.846556,741.4035,3.3968687E-4
16.896528,749.83167,3.247857E-4
16.9465,758.1676,3.5321712E-4
16.996473,766.8231,3.5703182E-4
17.046446,772.8307,3.7157536E-4
17.096418,774.927,4.5621395E-4
17.14639,772.8127,9.887218E-4
17.196363,763.3926,9.636879E-4
17.246336,744.10284,0.0035161376
17.296309,733.03656,5.097389E-4
17.346281,720.9783,4.863739E-4
17.396254,708.03955,0.0011911392
17.446226,678.9566,0.004204273
17.496199,669.63794,0.0014526844
17.546171,661.3599,0.0027105808
17.596144,654.5518,0.004311383
17.646116,647.6635,0.0044288635
17.696089,647.85297,3.2615662E-4
17.746061,656.79376,2.989769E-4
17.796034,666.01697,5.2011013E-4
17.846006,675.3696,8.7714195E-4
17.895979,686.3718,2.9718876E-4
17.945951,697.5232,2.4747849E-4
17.995924,702.72345,3.3295155E-4
18.045897,700.1833,9.484291E-4
18.09587,692.0392,9.396076E-4
18.145842,684.03235,6.146431E-4
18.195814,675.9197,4.1162968E-4
18.245787,668.14813,2.3823977E-4
18.29576,660.84973,1.4483929E-4
18.345732,653.94385,1.2040138E-4
18.395704,647.5137,1.3434887E-4
18.445677,641.5502,2.2411346E-4
18.49565,635.66034,5.878806E-4
18.545622,629.8771,3.6484003E-4
18.595594,624.48413,2.3108721E-4
18.645567,619.56244,3.1161308E-4
18.69554,615.2781,6.1267614E-4
18.745512,610.6855,2.4569035E-4
18.795485,606.89984,1.5211105E-4
18.845457,603.5641,1.6081333E-4
18.89543,601.0094,2.8425455E-4
18.945402,598.30414,5.4621696E-4
18.995375,595.2518,5.082488E-4
19.045347,592.7161,3.297329E-4
19.09532,590.09204,4.1359663E-4
19.145292,587.1208,7.189512E-4
19.195265,584.6172,4.2188168E-4
19.245237,582.6811,3.4040213E-4
19.29521,580.996,4.00424E-4
19.345182,579.7108,3.4493208E-4
19.395155,578.83716,2.7918816E-4
19.445127,578.45215,2.7918816E-4
19.4951,578.49316,4.0775537E-4
19.545073,579.5398,4.453659E-4
19.595045,580.89496,2.0480156E-4
19.645018,582.60535,1.4835596E-4
19.69499,584.65784,1.5211105E-4
19.744963,587.0773,2.0384789E-4
19.794935,589.6997,4.0018559E-4
19.844908,591.8093,9.877682E-4
19.89488,592.73804,0.0017306805
19.944853,594.8018,5.568266E-4
19.994825,598.2687,2.5570393E-4
20.044798,602.75507,2.3305416E-4
20.09477,607.7518,3.3009052E-4
20.144743,613.093,5.6648254E-4
20.194715,618.25464,0.0011734962
20.244688,623.61017,0.0011763573
20.29466,629.59674,7.559061E-4
20.344633,635.5184,3.7562847E-4
20.394606,641.8135,2.8330088E-4
20.444578,647.42615,3.5905838E-4
20.49455,652.70154,4.8446655E-4
20.544523,654.99915,7.0405006E-4
20.594496,654.41974,6.1172247E-4
20.644468,653.6692,5.350709E-4
20.69444,651.44464,0.0010171533
20.744413,646.61725,0.0013970733
20.794386,642.978,6.992221E-4
20.844358,638.76,0.0012325644
20.894331,633.19543,0.0010311007
20.944304,628.2003,0.0010892153
20.994276,624.17255,8.1568956E-4
21.044249,620.81226,3.8391352E-4
21.094221,616.498,4.3845177E-4
21.144194,611.5977,5.631447E-4
21.194166,606.0766,9.80258E-4
21.244139,591.17316,0.0031251311
21.294111,590.2561,2.2017956E-4
21.344084,585.6813,0.0013170242
21.394056,580.9438,0.0012689829
21.444029,575.191,0.0023474097
21.494001,578.8877,0.0010268092
21.543974,583.46545,8.3357096E-4
21.593946,587.76855,7.170439E-4
21.643919,592.11273,3.7246943E-4
21.693892,596.8113,2.758503E-4
21.743864,600.26917,3.502965E-4
21.793837,603.3613,4.5877695E-4
21.84381,606.89355,4.543662E-4
21.893782,608.8065,5.8841705E-4
21.943754,606.90735,0.0026558638
21.993727,596.4206,0.0019285679
22.0437,593.27374,8.8250637E-4
22.093672,588.4723,3.5345554E-4
22.143644,579.9187,1.9311905E-4
22.193617,571.91003,2.2983551E-4
22.24359,564.12964,3.553033E-4
22.293562,556.8129,3.6215782E-4
22.343534,549.8348,5.619526E-4
22.393507,542.7841,9.3233585E-4
22.44348,535.2314,0.0013148785
22.493452,529.14764,4.799962E-4
22.543425,523.894,2.5367737E-4
22.593397,519.1953,1.3637543E-4
22.64337,514.9762,1.3190508E-4
22.693342,511.11957,2.812147E-4
22.743315,507.52383,3.9994717E-4
22.793287,504.3834,2.5588274E-4
22.84326,501.50812,2.4032593E-4
22.893232,499.64026,1.7780066E-4
22.943205,498.43573,9.5546246E-5
22.993177,497.35492,7.390976E-5
23.04315,496.54095,8.714199E-5
23.093122,496.0719,1.2165308E-4
23.143095,495.94055,2.3168325E-4
23.193068,495.95465,2.1201372E-4
23.24304,496.27692,1.3554096E-4
23.293013,497.0307,1.6123056E-4
23.342985,498.04126,3.1811E-4
23.392958,498.80692,4.005432E-4
23.44293,500.23352,3.0380487E-4
23.492903,501.9701,2.593994E-4
23.542875,504.0906,3.4034252E-4
23.592848,506.11325,3.9219856E-4
23.64282,508.6418,1.7142296E-4
23.692793,512.6282,9.125471E-5
23.742765,516.52765,8.267164E-5
23.792738,521.2238,1.0365248E-4
23.84271,527.0409,1.9276142E-4
23.892683,533.07715,5.657673E-4
23.942656,538.5306,8.288622E-4
23.992628,544.03564,2.4849176E-4
24.0426,550.23975,1.7267466E-4
24.092573,556.8372,1.6844273E-4
24.142546,563.80786,2.2304058E-4
24.192518,571.38617,4.7302246E-4
24.24249,578.7151,5.592108E-4
24.292463,586.2589,4.5740604E-4
24.342436,594.079,4.066229E-4
24.392408,601.308,5.7560205E-4
24.44238,605.1845,6.725788E-4
24.492353,600.1386,4.3570995E-4
24.542326,589.7433,7.610321E-4
24.592299,576.89575,6.3568354E-4
24.642271,562.6999,0.0015816689
24.692244,549.35095,0.0015320182
24.742216,529.5923,0.004150927
24.792189,522.1852,8.020401E-4
24.842161,513.5891,0.0013394356
24.892134,507.36987,7.071495E-4
24.942106,493.43262,0.005261123
24.992079,473.8473,9.124279E-4
25.042051,476.2912,4.7004223E-4
25.092024,481.25586,4.6253204E-4
25.141996,487.1327,5.1158667E-4
25.191969,492.7412,6.454587E-4
25.241941,496.8744,0.0018603802
25.291914,502.63318,0.0011329651
25.341887,510.0609,7.455349E-4
25.39186,516.873,3.9196014E-4
25.441832,523.99695,2.645254E-4
25.491804,531.3998,2.553463E-4
25.541777,533.9842,3.042221E-4
25.59175,533.3935,3.5905838E-4
25.641722,528.8005,5.0640106E-4
25.691694,523.1218,0.0015776157
25.741667,515.49304,7.5650215E-4
25.79164,508.8418,2.3424625E-4
25.841612,502.8358,1.4328957E-4
25.891584,497.308,1.6087294E-4
25.941557,492.13474,5.313754E-4
25.99153,486.3261,4.7069788E-4
26.041502,480.90826,2.1386147E-4
26.091475,475.64737,2.1034479E-4
26.141447,471.08746,2.8318167E-4
26.19142,466.75705,7.765293E-4
26.241392,461.9619,6.4587593E-4
26.291365,456.7795,7.3826313E-4
26.341337,450.82455,0.001483798
26.39131,444.65137,0.0016934872
26.441282,439.51215,4.3439865E-4
26.491255,435.86743,3.6740303E-4
26.541227,432.84747,3.1405687E-4
26.5912,430.29163,2.1636486E-4
26.641172,428.51498,1.7267466E-4
26.691145,427.42358,1.7076731E-4
26.741117,426.8845,2.4580956E-4
26.79109,426.7709,3.4558773E-4
26.841063,426.006,6.8193674E-4
26.891035,424.47943,0.0018482208
26.941008,423.38815,7.261038E-4
26.99098,423.29572,5.0008297E-4
27.040953,423.67105,2.3674965E-4
27.090925,424.78665,1.8435717E-4
27.140898,426.3184,1.8262863E-4
27.19087,428.05032,1.2260675E-4
27.240843,430.14105,8.1181526E-5
27.290815,432.65033,7.390976E-5
27.340788,435.6697,8.7976456E-5
27.39076,439.2164,1.0454655E-4
27.440733,443.28857,1.1950731E-4
27.490705,447.92685,1.5240908E-4
27.540678,452.98444,2.3961067E-4
27.59065,457.5098,2.7114153E-4
27.640623,462.87064,2.8687716E-4
27.690596,468.21396,4.8655272E-4
27.740568,472.45383,4.9108267E-4
27.79054,477.17535,5.014539E-4
27.840513,480.04593,6.1136484E-4
27.890486,482.16006,6.123781E-4
27.940458,481.5976,7.4237585E-4
27.99043,480.26877,0.0011652112
28.040403,478.49847,4.9614906E-4
28.090376,476.05493,2.9844046E-4
28.140348,471.01813,3.786683E-4
28.190321,465.4308,8.596182E-4
28.240294,454.88562,0.0023703575
28.290266,448.2049,0.0012165308
28.340239,441.31018,0.0013513565
28.390211,433.50848,0.0018526316
28.440184,426.0924,0.0020805597
28.490156,417.84473,0.0014808178
28.540129,416.19983,5.700588E-4
28.590101,416.9826,5.876422E-4
28.640074,417.3017,0.0014905334
28.690046,417.573,9.4491243E-4
28.740019,419.80566,3.222823E-4
28.789991,422.02747,2.6977062E-4
28.839964,423.12695,5.8728456E-4
28.889936,424.3966,2.9939413E-4
28.939909,425.84027,2.7412176E-4
28.989882,427.0282,8.3214045E-4
29.039854,425.62067,0.0016593337
29.089827,428.23248,4.8172474E-4
29.1398,430.67377,5.941987E-4
29.189772,432.45074,4.95553E-4
29.239744,432.40527,7.224679E-4
29.289717,423.88367,0.0022351742
29.33969,422.30923,0.0023601651
29.389662,420.10077,0.0013234615
29.439634,417.01904,0.0011196733
29.489607,412.61823,8.767247E-4
29.53958,407.37686,3.963709E-4
29.589552,402.659,3.6358833E-4
29.639524,396.15588,3.9470196E-4
29.689497,389.33295,3.2806396E-4
29.73947,382.21857,2.10464E-4
29.789442,375.8633,1.6623735E-4
29.839415,369.70343,1.7052889E-4
29.889387,363.99048,3.1918287E-4
29.93936,358.61816,2.5194883E-4
29.989332,353.9552,3.5053492E-4
30.039305,348.9325,0.0011316538
